Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:45:37 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.22    0.00    2.04    3.06    0.00   94.68

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdaf            131.00     0.00  238.00    0.00 93696.00     0.00   787.36   131.83  559.16  559.16    0.00   4.20 100.00
sdag             14.00     0.00  369.00    0.00 97536.00     0.00   528.65   143.24  390.06  390.06    0.00   2.71 100.00

02/07/2019 07:46:24 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.03    0.00    0.45   14.84    0.00   84.68

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              20.00     1.00  381.00    2.00 102144.00    12.00   533.45   143.02  364.22  365.30  159.50   2.61 100.00
sdc              22.00     1.00  269.00    0.00 91648.00     0.00   681.40   140.62  515.82  515.82    0.00   3.72 100.00
sdd               8.00     0.00  378.00    2.00 98816.00    12.00   520.15   143.58  378.37  379.37  190.00   2.63 100.00
sde              16.00     0.00  370.00    0.00 97536.00     0.00   527.22   143.28  385.47  385.47    0.00   2.70 100.00
sdf               9.00     0.00  364.00    0.00 96512.00     0.00   530.29   143.20  404.58  404.58    0.00   2.75 100.00
sdg              23.00     0.00  368.00    0.00 98816.00     0.00   537.04   143.59  383.87  383.87    0.00   2.72 100.00
sdh               9.00     0.00  372.00    0.00 98048.00     0.00   527.14   143.59  383.25  383.25    0.00   2.69 100.00
sdi             122.00     0.00  238.00    0.00 89088.00     0.00   748.64   134.22  555.02  555.02    0.00   4.20 100.00
sdj              28.00     0.00  266.00    0.00 93184.00     0.00   700.63   138.45  546.54  546.54    0.00   3.76 100.00
sdk             126.00     0.00  244.00    0.00 91136.00     0.00   747.02   132.54  547.14  547.14    0.00   4.10 100.10
sdl             110.00     0.00  237.00    0.00 88320.00     0.00   745.32   134.18  581.24  581.24    0.00   4.22 100.00
sdm             119.00     0.00  242.00    0.00 88832.00     0.00   734.15   135.91  561.67  561.67    0.00   4.13 100.00
sdn             122.00     0.00  227.00    0.00 89856.00     0.00   791.68   130.25  586.35  586.35    0.00   4.41 100.00
sdo              18.00     0.00  380.00    0.00 100608.00     0.00   529.52   143.50  370.34  370.34    0.00   2.63 100.00
sdp              14.00     0.00  372.00    0.00 100096.00     0.00   538.15   143.59  403.35  403.35    0.00   2.69 100.00
sdq              20.00     0.00  359.00    0.00 98048.00     0.00   546.23   143.77  404.64  404.64    0.00   2.79 100.00
sdr              20.00     0.00  374.00    0.00 99840.00     0.00   533.90   143.57  366.81  366.81    0.00   2.67 100.00
sds             120.00     0.00  242.00    0.00 88576.00     0.00   732.03   133.84  545.67  545.67    0.00   4.13 100.00
sdt              67.00     0.00  245.00    0.00 92416.00     0.00   754.42   136.89  584.04  584.04    0.00   4.08 100.00
sdu              30.00     0.00  261.00    0.00 91648.00     0.00   702.28   138.54  540.47  540.47    0.00   3.83 100.00
sdv              22.00     0.00  366.00    0.00 98304.00     0.00   537.18   143.60  371.75  371.75    0.00   2.73 100.00
sdw             142.00     0.00  233.00    0.00 88832.00     0.00   762.51   132.41  526.64  526.64    0.00   4.29 100.00
sdx              84.00     0.00  240.00    0.00 90112.00     0.00   750.93   137.23  585.65  585.65    0.00   4.17 100.00
sdy             110.00     0.00  241.00    0.00 88320.00     0.00   732.95   137.08  591.22  591.22    0.00   4.15 100.00
sdz               9.00     0.00  291.00    0.00 92672.00     0.00   636.92   142.53  491.78  491.78    0.00   3.44 100.00
sdaa             14.00     0.00  356.00    0.00 97024.00     0.00   545.08   143.60  380.57  380.57    0.00   2.81 100.00
sdab             24.00     0.00  371.00    2.00 99328.00  2048.00   543.57   143.50  387.76  386.97  534.00   2.68 100.00
sdac             96.00     0.00  243.00    0.00 91904.00     0.00   756.41   132.08  584.06  584.06    0.00   4.12 100.00
sdad            127.00     0.00  230.00    0.00 88320.00     0.00   768.00   130.37  579.19  579.19    0.00   4.35 100.00
sdae             22.00     0.00  363.00    0.00 98048.00     0.00   540.21   143.79  390.39  390.39    0.00   2.75 100.00
sdaf             42.00     0.00  252.00    0.00 91904.00     0.00   729.40   137.99  546.42  546.42    0.00   3.97 100.00
sdag             12.00     0.00  370.00    0.00 98304.00     0.00   531.37   143.50  394.02  394.02    0.00   2.70 100.00

02/07/2019 07:46:25 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.03    0.00    0.39   16.23    0.00   83.35

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              37.00     0.00  362.00    0.00 100864.00     0.00   557.26   143.79  393.58  393.58    0.00   2.76 100.00
sdc              19.00     0.00  346.00    2.00 92672.00    12.00   532.67   143.36  430.09  431.49  189.00   2.87 100.00
sdd              14.00     0.00  363.00    0.00 96000.00     0.00   528.93   143.39  380.68  380.68    0.00   2.75 100.00
sde              20.00     0.00  357.00    0.00 97536.00     0.00   546.42   143.46  411.82  411.82    0.00   2.80 100.00
sdf              22.00     0.00  358.00    0.00 95744.00     0.00   534.88   143.76  384.62  384.62    0.00   2.79 100.00
sdg              24.00     0.00  352.00    0.00 97280.00     0.00   552.73   143.64  414.10  414.10    0.00   2.84 100.00
sdh              24.00     0.00  367.00    0.00 97792.00     0.00   532.93   143.37  391.72  391.72    0.00   2.72 100.00
sdi              83.00     0.00  237.00    0.00 90368.00     0.00   762.60   131.09  561.31  561.31    0.00   4.22 100.00
sdj              11.00     0.00  350.00    0.00 92416.00     0.00   528.09   143.58  431.46  431.46    0.00   2.86 100.10
sdk              29.00     0.00  259.00    0.00 90624.00     0.00   699.80   138.67  546.47  546.47    0.00   3.86 100.00
sdl              35.00     0.00  251.00    0.00 89088.00     0.00   709.86   140.06  550.40  550.40    0.00   3.98 100.00
sdm              55.00     0.00  228.00    0.00 89856.00     0.00   788.21   136.36  578.64  578.64    0.00   4.39 100.00
sdn               8.00     0.00  289.00    0.00 90880.00     0.00   628.93   143.22  496.52  496.52    0.00   3.46 100.00
sdo              25.00     0.00  367.00    0.00 99840.00     0.00   544.09   143.42  407.28  407.28    0.00   2.72 100.00
sdp              24.00     0.00  371.00    0.00 99840.00     0.00   538.22   143.40  365.24  365.24    0.00   2.70 100.00
sdq              34.00     0.00  357.00    0.00 97792.00     0.00   547.85   143.69  391.64  391.64    0.00   2.80 100.00
sdr              19.00     0.00  370.00    0.00 98816.00     0.00   534.14   143.12  397.21  397.21    0.00   2.70 100.00
sds              47.00     0.00  230.00    0.00 90112.00     0.00   783.58   136.18  602.13  602.13    0.00   4.35 100.00
sdt              10.00     0.00  336.00    0.00 93440.00     0.00   556.19   143.60  440.88  440.88    0.00   2.98 100.00
sdu               9.00     0.00  354.00    0.00 92416.00     0.00   522.12   143.38  414.21  414.21    0.00   2.82 100.00
sdv              25.00     0.00  359.00    0.00 98304.00     0.00   547.65   143.39  414.81  414.81    0.00   2.79 100.00
sdw              85.00     0.00  226.00    0.00 88832.00     0.00   786.12   129.09  611.62  611.62    0.00   4.42 100.00
sdx               7.00     0.00  328.00    0.00 92416.00     0.00   563.51   143.19  438.13  438.13    0.00   3.05 100.00
sdy              68.00     0.00  238.00    0.00 90368.00     0.00   759.39   136.74  592.96  592.96    0.00   4.20 100.00
sdz               8.00     0.00  356.00    2.00 93184.00  2048.00   532.02   143.53  408.25  407.62  519.50   2.79 100.00
sdaa             14.00     0.00  361.00    2.00 94976.00  2048.00   534.57   143.28  425.02  424.34  546.50   2.75 100.00
sdab             10.00     0.00  367.00    0.00 98560.00     0.00   537.11   143.09  384.78  384.78    0.00   2.72 100.00
sdac              8.00     0.00  324.00    0.00 92160.00     0.00   568.89   143.19  449.56  449.56    0.00   3.09 100.00
sdad             58.00     0.00  217.00    0.00 88320.00     0.00   814.01   134.93  635.59  635.59    0.00   4.61 100.00
sdae             14.00     0.00  379.00    0.00 100864.00     0.00   532.26   143.22  369.62  369.62    0.00   2.64 100.00
sdaf              6.00     0.00  357.00    0.00 92672.00     0.00   519.17   143.54  409.68  409.68    0.00   2.80 100.00
sdag             11.00     1.00  367.00    2.00 97024.00    12.00   525.94   143.13  381.72  382.63  213.00   2.71 100.00

02/07/2019 07:46:26 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.02    0.00    0.40   16.45    0.00   83.14

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              32.00     0.00  359.00    0.00 100352.00     0.00   559.06   143.54  400.79  400.79    0.00   2.79 100.00
sdc              10.00     0.00  346.00    0.00 93184.00     0.00   538.64   143.37  414.47  414.47    0.00   2.89 100.00
sdd              31.00     0.00  348.00    0.00 96512.00     0.00   554.67   143.20  401.69  401.69    0.00   2.87 100.00
sde              25.00     0.00  356.00    0.00 97536.00     0.00   547.96   143.53  370.15  370.15    0.00   2.81 100.00
sdf              29.00     0.00  343.00    0.00 95744.00     0.00   558.27   143.50  417.87  417.87    0.00   2.92 100.00
sdg              16.00     0.00  367.00    0.00 97536.00     0.00   531.53   143.39  379.80  379.80    0.00   2.72 100.00
sdh              14.00     0.00  360.00    0.00 97536.00     0.00   541.87   143.51  398.29  398.29    0.00   2.78 100.00
sdi              14.00     0.00  297.00    0.00 89088.00     0.00   599.92   142.62  474.18  474.18    0.00   3.37 100.00
sdj               8.00     0.00  356.00    1.00 92928.00     4.00   520.63   143.72  406.91  407.55  181.00   2.80 100.00
sdk              15.00     0.00  336.00    1.00 90880.00     4.00   539.37   143.84  442.80  443.50  208.00   2.97 100.00
sdl              13.00     0.00  345.00    0.00 90368.00     0.00   523.87   143.34  438.96  438.96    0.00   2.90 100.00
sdm              11.00     0.00  334.00    0.00 88832.00     0.00   531.93   143.11  441.14  441.14    0.00   2.99 100.00
sdn              21.00     0.00  334.00    0.00 90624.00     0.00   542.66   143.33  434.08  434.08    0.00   2.99 100.00
sdo              28.00     0.00  361.00    0.00 99328.00     0.00   550.29   143.36  389.30  389.30    0.00   2.77 100.00
sdp              31.00     0.00  364.00    0.00 99584.00     0.00   547.16   143.27  410.23  410.23    0.00   2.75 100.00
sdq              26.00     0.00  348.00    0.00 97536.00     0.00   560.55   143.43  418.14  418.14    0.00   2.87 100.00
sdr              18.00     0.00  364.00    0.00 98048.00     0.00   538.73   143.79  386.39  386.39    0.00   2.75 100.00
sds               9.00     0.00  348.00    0.00 90880.00     0.00   522.30   143.33  421.46  421.46    0.00   2.87 100.00
sdt              18.00     0.00  351.00    0.00 92928.00     0.00   529.50   143.62  418.12  418.12    0.00   2.85 100.00
sdu              11.00     0.00  349.00    0.00 91904.00     0.00   526.67   143.26  408.00  408.00    0.00   2.87 100.00
sdv              26.00     0.00  364.00    0.00 99328.00     0.00   545.76   143.31  400.92  400.92    0.00   2.75 100.00
sdw              11.00     0.00  306.00    0.00 90112.00     0.00   588.97   143.26  479.69  479.69    0.00   3.27 100.00
sdx              17.00     0.00  341.00    0.00 90880.00     0.00   533.02   143.62  422.90  422.90    0.00   2.93 100.00
sdy              10.00     0.00  334.00    2.00 90880.00  2048.00   553.14   143.57  429.59  428.83  555.50   2.98 100.00
sdz              17.00     0.00  351.00    0.00 92928.00     0.00   529.50   143.25  400.18  400.18    0.00   2.85 100.00
sdaa             20.00     0.00  357.00    0.00 95744.00     0.00   536.38   143.50  386.09  386.09    0.00   2.80 100.00
sdab             23.00     0.00  369.00    0.00 97536.00     0.00   528.65   143.55  378.88  378.88    0.00   2.71 100.00
sdac              7.00     0.00  352.00    0.00 91648.00     0.00   520.73   143.20  404.93  404.93    0.00   2.84 100.00
sdad              8.00     0.00  345.00    0.00 90368.00     0.00   523.87   143.14  416.72  416.72    0.00   2.90 100.00
sdae             21.00     0.00  366.00    0.00 98816.00     0.00   539.98   143.62  391.04  391.04    0.00   2.73 100.00
sdaf             17.00     1.00  349.00    1.00 92928.00     8.00   531.06   143.35  411.91  412.46  217.00   2.86 100.00
sdag             22.00     0.00  361.00    0.00 97280.00     0.00   538.95   142.95  389.31  389.31    0.00   2.77 100.00

02/07/2019 07:46:27 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.03    0.00    0.40   16.17    0.00   83.41

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              48.00     0.00  351.00    0.00 100608.00     0.00   573.26   143.43  395.72  395.72    0.00   2.85 100.00
sdc              14.00     0.00  348.00    0.00 92928.00     0.00   534.07   143.39  426.37  426.37    0.00   2.87 100.00
sdd              31.00     0.00  356.00    0.00 97024.00     0.00   545.08   143.30  407.23  407.23    0.00   2.81 100.00
sde              32.00     0.00  349.00    0.00 96256.00     0.00   551.61   143.09  429.58  429.58    0.00   2.87 100.00
sdf              21.00     0.00  355.00    0.00 96512.00     0.00   543.73   143.62  408.90  408.90    0.00   2.82 100.00
sdg              34.00     0.00  351.00    0.00 97792.00     0.00   557.22   143.16  412.77  412.77    0.00   2.85 100.00
sdh              30.00     0.00  357.00    0.00 98816.00     0.00   553.59   143.00  401.38  401.38    0.00   2.80 100.00
sdi              11.00     0.00  340.00    0.00 89344.00     0.00   525.55   143.24  445.32  445.32    0.00   2.94 100.00
sdj              18.00     0.00  345.00    0.00 92160.00     0.00   534.26   143.09  393.01  393.01    0.00   2.90 100.00
sdk              10.00     0.00  339.00    0.00 90368.00     0.00   533.14   143.26  420.98  420.98    0.00   2.95 100.00
sdl              19.00     0.00  335.00    0.00 90112.00     0.00   537.98   143.44  410.49  410.49    0.00   2.99 100.00
sdm               6.00     0.00  344.00    0.00 90112.00     0.00   523.91   143.66  427.94  427.94    0.00   2.91 100.00
sdn               6.00     0.00  344.00    0.00 90368.00     0.00   525.40   143.67  421.97  421.97    0.00   2.91 100.00
sdo              33.00     0.00  355.00    0.00 99072.00     0.00   558.15   143.71  402.46  402.46    0.00   2.82 100.00
sdp              28.00     0.00  362.00    0.00 100352.00     0.00   554.43   143.22  411.92  411.92    0.00   2.76 100.00
sdq              24.00     0.00  358.00    0.00 97792.00     0.00   546.32   143.56  386.83  386.83    0.00   2.79 100.00
sdr              33.00     0.00  356.00    0.00 98560.00     0.00   553.71   143.71  394.84  394.84    0.00   2.81 100.00
sds              13.00     0.00  339.00    0.00 89856.00     0.00   530.12   143.65  409.97  409.97    0.00   2.95 100.00
sdt              13.00     0.00  340.00    0.00 91648.00     0.00   539.11   142.90  409.05  409.05    0.00   2.94 100.00
sdu              17.00     0.00  339.00    0.00 91904.00     0.00   542.21   143.69  422.08  422.08    0.00   2.95 100.00
sdv              38.00     0.00  352.00    0.00 98304.00     0.00   558.55   143.26  393.68  393.68    0.00   2.84 100.00
sdw              17.00     0.00  336.00    2.00 89600.00  2048.00   542.30   143.34  424.15  423.31  566.00   2.96 100.00
sdx              12.00     0.00  345.00    2.00 92160.00  2048.00   542.99   143.56  399.65  398.74  556.00   2.88 100.00
sdy              14.00     0.00  338.00    0.00 89344.00     0.00   528.66   143.51  425.39  425.39    0.00   2.96 100.00
sdz              14.00     0.00  352.00    0.00 93184.00     0.00   529.45   143.26  388.72  388.72    0.00   2.84 100.00
sdaa             22.00     0.00  354.00    0.00 96256.00     0.00   543.82   143.21  408.73  408.73    0.00   2.82 100.00
sdab             34.00     0.00  345.00    0.00 98048.00     0.00   568.39   143.23  419.66  419.66    0.00   2.90 100.00
sdac             16.00     0.00  341.00    0.00 91648.00     0.00   537.52   143.76  411.42  411.42    0.00   2.93 100.00
sdad              9.00     1.00  340.00    0.00 89856.00     0.00   528.56   143.46  437.01  437.01    0.00   2.94 100.00
sdae             36.00     1.00  367.00    0.00 99584.00     0.00   542.69   143.05  384.66  384.66    0.00   2.72 100.00
sdaf             13.00     0.00  351.00    1.00 93440.00     4.00   530.93   143.31  403.89  404.36  237.00   2.84 100.00
sdag             20.00     0.00  358.00    0.00 96256.00     0.00   537.74   143.66  397.31  397.31    0.00   2.80 100.10

02/07/2019 07:46:28 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.02    0.00    0.44   16.81    0.00   82.74

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              37.00     0.00  354.00    0.00 101888.00     0.00   575.64   143.48  423.23  423.23    0.00   2.82 100.00
sdc              15.00     0.00  351.00    0.00 92160.00     0.00   525.13   143.46  387.75  387.75    0.00   2.85 100.00
sdd              23.00     0.00  348.00    0.00 97536.00     0.00   560.55   143.06  411.99  411.99    0.00   2.87 100.00
sde              44.00     0.00  346.00    1.00 97536.00     4.00   562.19   143.49  398.10  398.80  156.00   2.88 100.00
sdf              31.00     0.00  360.00    0.00 96512.00     0.00   536.18   143.53  402.66  402.66    0.00   2.78 100.00
sdg              35.00     0.00  352.00    0.00 97536.00     0.00   554.18   143.36  405.90  405.90    0.00   2.84 100.00
sdh              39.00     0.00  353.00    0.00 98304.00     0.00   556.96   143.51  397.97  397.97    0.00   2.83 100.00
sdi              12.00     0.00  337.00    0.00 89600.00     0.00   531.75   143.44  419.88  419.88    0.00   2.97 100.00
sdj              17.00     0.00  348.00    0.00 93440.00     0.00   537.01   142.95  438.28  438.28    0.00   2.87 100.00
sdk              10.00     0.00  344.00    0.00 89600.00     0.00   520.93   143.61  415.81  415.81    0.00   2.91 100.00
sdl              11.00     0.00  331.00    0.00 89600.00     0.00   541.39   143.34  433.21  433.21    0.00   3.02 100.00
sdm              18.00     0.00  339.00    0.00 89856.00     0.00   530.12   143.28  418.72  418.72    0.00   2.95 100.00
sdn              12.00     0.00  339.00    0.00 89600.00     0.00   528.61   143.37  418.43  418.43    0.00   2.95 100.00
sdo              32.00     0.00  355.00    0.00 99328.00     0.00   559.59   143.37  409.14  409.14    0.00   2.82 100.00
sdp              42.00     0.00  353.00    0.00 100096.00     0.00   567.12   143.25  389.94  389.94    0.00   2.83 100.00
sdq              28.00     0.00  353.00    0.00 96768.00     0.00   548.26   143.52  413.59  413.59    0.00   2.83 100.00
sdr              18.00     0.00  362.00    0.00 98816.00     0.00   545.94   143.62  402.77  402.77    0.00   2.76 100.00
sds              10.00     0.00  340.00    0.00 89600.00     0.00   527.06   143.26  433.86  433.86    0.00   2.94 100.00
sdt              28.00     0.00  342.00    0.00 92928.00     0.00   543.44   143.42  428.67  428.67    0.00   2.92 100.00
sdu              16.00     0.00  344.00    0.00 92160.00     0.00   535.81   143.43  422.85  422.85    0.00   2.91 100.00
sdv              39.00     0.00  345.00    2.00 98048.00  2048.00   576.92   143.39  414.68  413.80  567.00   2.88 100.00
sdw              14.00     0.00  335.00    0.00 90112.00     0.00   537.98   143.33  406.05  406.05    0.00   2.99 100.00
sdx              18.00     0.00  344.00    0.00 91136.00     0.00   529.86   143.36  440.56  440.56    0.00   2.91 100.00
sdy               8.00     0.00  336.00    0.00 89856.00     0.00   534.86   143.22  426.53  426.53    0.00   2.98 100.00
sdz              21.00     0.00  342.00    0.00 92672.00     0.00   541.94   143.18  428.14  428.14    0.00   2.92 100.00
sdaa             17.00     0.00  351.00    0.00 95744.00     0.00   545.55   143.36  404.70  404.70    0.00   2.85 100.00
sdab             28.00     0.00  356.00    0.00 97792.00     0.00   549.39   143.50  410.66  410.66    0.00   2.81 100.00
sdac             23.00     1.00  340.00    2.00 91904.00    12.00   537.52   143.23  427.72  429.09  195.50   2.92 100.00
sdad             20.00     0.00  336.00    2.00 89344.00    12.00   528.73   143.00  406.20  407.32  217.00   2.96 100.00
sdae             30.00     0.00  345.00    2.00 99328.00    12.00   572.56   143.10  423.78  425.17  185.00   2.88 100.00
sdaf             23.00     0.00  346.00    0.00 92928.00     0.00   537.16   143.21  416.36  416.36    0.00   2.89 100.10
sdag             21.00     0.00  360.00    0.00 98304.00     0.00   546.13   143.53  404.79  404.79    0.00   2.78 100.00

02/07/2019 07:46:29 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.03    0.00    0.40   17.26    0.00   82.32

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    7.00     0.00    40.00    11.43     0.01    2.00    0.00    2.00   0.29   0.20
sdb              47.00     0.00  349.00    0.00 101120.00     0.00   579.48   143.22  405.26  405.26    0.00   2.87 100.00
sdc              21.00     0.00  341.00    0.00 92160.00     0.00   540.53   143.51  419.40  419.40    0.00   2.93 100.00
sdd              28.00     0.00  354.00    0.00 96768.00     0.00   546.71   143.54  414.84  414.84    0.00   2.82 100.00
sde              23.00     0.00  346.00    0.00 97280.00     0.00   562.31   143.18  422.89  422.89    0.00   2.89 100.00
sdf              28.00     0.00  335.00    0.00 95488.00     0.00   570.08   143.22  427.17  427.17    0.00   2.99 100.00
sdg              39.00     0.00  339.00    1.00 97792.00     4.00   575.27   143.77  430.84  431.57  185.00   2.94 100.00
sdh              36.00     0.00  346.00    0.00 97280.00     0.00   562.31   143.48  395.19  395.19    0.00   2.89 100.10
sdi              13.00     0.00  337.00    0.00 89600.00     0.00   531.75   143.53  416.05  416.05    0.00   2.97 100.10
sdj              11.00     0.00  348.00    0.00 92672.00     0.00   532.60   143.44  385.26  385.26    0.00   2.87 100.00
sdk              21.00     0.00  339.00    0.00 90624.00     0.00   534.65   143.20  410.32  410.32    0.00   2.95 100.00
sdl              16.00     0.00  341.00    0.00 89856.00     0.00   527.01   143.38  410.11  410.11    0.00   2.93 100.00
sdm              14.00     0.00  336.00    0.00 90368.00     0.00   537.90   143.52  427.73  427.73    0.00   2.98 100.00
sdn              16.00     0.00  342.00    0.00 90624.00     0.00   529.96   143.35  406.64  406.64    0.00   2.92 100.00
sdo              28.00     0.00  358.00    0.00 99584.00     0.00   556.34   143.12  404.70  404.70    0.00   2.79 100.00
sdp              38.00     0.00  346.00    0.00 99328.00     0.00   574.15   143.10  400.39  400.39    0.00   2.89 100.00
sdq              29.00     0.00  355.00    0.00 97792.00     0.00   550.94   143.13  389.41  389.41    0.00   2.82 100.00
sdr              33.00     0.00  362.00    0.00 98816.00     0.00   545.94   143.34  397.41  397.41    0.00   2.76 100.00
sds              16.00     0.00  335.00    0.00 89856.00     0.00   536.45   143.44  419.50  419.50    0.00   2.99 100.00
sdt              15.00     0.00  342.00    0.00 92416.00     0.00   540.44   143.12  406.85  406.85    0.00   2.92 100.00
sdu              15.00     0.00  345.00    2.00 91904.00  2048.00   541.51   143.53  408.63  407.70  569.00   2.88 100.00
sdv              39.00     0.00  345.00    0.00 98560.00     0.00   571.36   143.55  415.80  415.80    0.00   2.90 100.00
sdw              20.00     0.00  336.00    0.00 90112.00     0.00   536.38   143.23  438.08  438.08    0.00   2.98 100.00
sdx              16.00     0.00  341.00    0.00 91904.00     0.00   539.03   143.31  407.62  407.62    0.00   2.93 100.00
sdy              25.00     0.00  331.00    0.00 89344.00     0.00   539.84   143.31  440.21  440.21    0.00   3.02 100.00
sdz              31.00     0.00  331.00    0.00 92672.00     0.00   559.95   143.48  443.74  443.74    0.00   3.02 100.00
sdaa             29.00     0.00  356.00    0.00 95488.00     0.00   536.45   143.29  387.49  387.49    0.00   2.81 100.00
sdab             35.00     1.00  355.00    2.00 98304.00    12.00   550.79   143.07  397.35  398.69  159.50   2.80 100.00
sdac             22.00     0.00  336.00    0.00 91136.00     0.00   542.48   142.99  403.85  403.85    0.00   2.98 100.00
sdad             12.00     0.00  337.00    0.00 90624.00     0.00   537.83   143.48  442.18  442.18    0.00   2.97 100.10
sdae             45.00     0.00  355.00    0.00 99328.00     0.00   559.59   143.60  387.10  387.10    0.00   2.82 100.10
sdaf             21.00     0.00  333.00    0.00 91648.00     0.00   550.44   143.75  427.48  427.48    0.00   3.00 100.00
sdag             22.00     0.00  362.00    0.00 96768.00     0.00   534.63   143.27  395.66  395.66    0.00   2.76 100.00

02/07/2019 07:46:30 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.02    0.00    0.45   17.26    0.00   82.27

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              51.00     0.00  347.00    0.00 100864.00     0.00   581.35   143.55  413.46  413.46    0.00   2.88 100.00
sdc              15.00     0.00  340.00    0.00 93184.00     0.00   548.14   143.47  411.56  411.56    0.00   2.94 100.00
sdd              43.00     0.00  340.00    0.00 96768.00     0.00   569.22   143.45  417.17  417.17    0.00   2.94 100.00
sde              35.00     0.00  350.00    0.00 98560.00     0.00   563.20   143.62  421.75  421.75    0.00   2.86 100.00
sdf              37.00     0.00  342.00    0.00 96256.00     0.00   562.90   143.48  401.48  401.48    0.00   2.92 100.00
sdg              47.00     0.00  338.00    0.00 98304.00     0.00   581.68   143.05  426.23  426.23    0.00   2.96 100.00
sdh              46.00     0.00  336.00    0.00 98304.00     0.00   585.14   142.72  437.97  437.97    0.00   2.97  99.90
sdi              14.00     0.00  336.00    0.00 89344.00     0.00   531.81   143.01  434.51  434.51    0.00   2.97  99.90
sdj              22.00     0.00  342.00    0.00 93184.00     0.00   544.94   143.56  423.03  423.03    0.00   2.92 100.00
sdk              16.00     0.00  328.00    0.00 89600.00     0.00   546.34   143.32  436.94  436.94    0.00   3.05 100.00
sdl              23.00     0.00  334.00    0.00 90624.00     0.00   542.66   143.29  446.28  446.28    0.00   2.99 100.00
sdm              28.00     0.00  333.00    0.00 90368.00     0.00   542.75   143.34  428.97  428.97    0.00   3.00 100.00
sdn              25.00     0.00  335.00    0.00 90624.00     0.00   541.04   143.28  429.06  429.06    0.00   2.99 100.00
sdo              57.00     0.00  342.00    0.00 100352.00     0.00   586.85   143.87  408.67  408.67    0.00   2.92 100.00
sdp              48.00     0.00  336.00    0.00 98560.00     0.00   586.67   143.61  434.28  434.28    0.00   2.98 100.00
sdq              44.00     0.00  337.00    0.00 96256.00     0.00   571.25   143.17  442.54  442.54    0.00   2.97 100.00
sdr              40.00     0.00  347.00    0.00 97024.00     0.00   559.22   143.06  414.59  414.59    0.00   2.88 100.00
sds              30.00     0.00  335.00    2.00 90368.00  2048.00   548.46   143.05  428.46  427.49  591.00   2.97 100.00
sdt              22.00     0.00  344.00    2.00 92416.00  2048.00   546.03   143.33  410.63  409.86  544.00   2.89 100.00
sdu              28.00     0.00  339.00    0.00 92416.00     0.00   545.23   143.20  419.72  419.72    0.00   2.95 100.00
sdv              48.00     0.00  349.00    0.00 99072.00     0.00   567.75   143.43  399.82  399.82    0.00   2.87 100.00
sdw              18.00     0.00  338.00    0.00 90624.00     0.00   536.24   143.58  418.65  418.65    0.00   2.96 100.00
sdx              24.00     0.00  328.00    0.00 89856.00     0.00   547.90   143.42  430.51  430.51    0.00   3.05 100.00
sdy              19.00     0.00  335.00    0.00 90112.00     0.00   537.98   143.65  421.44  421.44    0.00   2.99 100.00
