Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:46:39 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.21    0.00    2.00    3.40    0.00   94.39

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdr               5.00    33.00  287.00  292.00 74240.00 84224.00   547.37   143.56  250.89   85.17  413.78   1.73 100.00
sds               2.00    19.00  304.00  274.00 78336.00 74752.00   529.72   143.87  252.41   77.01  447.01   1.73 100.00
sdt               5.00    20.00  258.00  237.00 67328.00 68096.00   547.17   143.69  343.66  104.23  604.31   2.02 100.00
sdu               4.00    19.00  309.00  285.00 80128.00 76288.00   526.65   144.51  241.37   76.97  419.61   1.68 100.00
sdv              39.00    66.00  333.00  330.00 96512.00 98816.00   589.22   142.21  208.18   66.83  350.82   1.51 100.00
sdw              30.00    46.00  377.00  371.00 104704.00 111872.00   579.08   141.51  201.83   57.65  348.34   1.34 100.00
sdx               6.00    14.00  230.00  191.00 60416.00 52992.00   538.76   138.20  186.33   71.48  324.64   2.38 100.00
sdy              15.00    47.00  382.00  347.00 101632.00 101376.00   556.95   145.10  206.47   68.58  358.28   1.37 100.00
sdz               9.00    43.00  382.00  344.00 100096.00 100352.00   552.20   142.41  214.62   68.60  376.76   1.38 100.00
sdaa             14.00    50.00  323.00  286.00 85504.00 83712.00   555.72   143.34  243.49   81.43  426.51   1.64 100.00
sdab              5.00    41.00  350.00  346.00 90880.00 98560.00   544.37   142.97  199.77   72.63  328.38   1.44 100.00
sdac              3.00    33.00  339.00  276.00 87552.00 77312.00   536.14   142.28  220.11   77.81  394.89   1.63 100.00
sdad              0.00    12.00  265.00  223.00 68352.00 59392.00   523.54   144.41  298.91  116.07  516.18   2.05 100.00
sdae              0.00    15.00  399.00  384.00 102144.00 106240.00   532.27   141.74  189.16   55.37  328.19   1.28 100.00
sdaf             14.00    56.00  349.00  312.00 92160.00 94208.00   563.90   140.85  198.97   79.96  332.10   1.51 100.00
sdag             14.00    57.00  424.00  415.00 111872.00 118784.00   549.84   142.53  168.85   60.56  279.49   1.19 100.00

02/07/2019 07:47:15 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.68    0.00    2.19   25.02    0.00   72.12

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              10.00    37.00  306.00  264.00 80896.00 79116.00   561.45   140.06  267.81   91.04  472.71   1.75 100.00
sdc               4.00     5.00  262.00  269.00 68096.00 69644.00   518.79   130.49  223.38  110.45  333.38   1.88 100.00
sdd              10.00    41.00  301.00  306.00 79360.00 88588.00   553.37   140.09  254.01   84.01  421.24   1.65 100.00
sde               1.00    19.00  364.00  354.00 93696.00 95244.00   526.30   142.45  206.07   69.29  346.72   1.39 100.00
sdf              30.00    47.00  282.00  282.00 80384.00 82444.00   577.40   131.96  236.96   94.91  379.01   1.77 100.00
sdg              28.00    67.00  343.00  301.00 95488.00 98052.00   601.06   141.13  226.69   65.71  410.14   1.55 100.00
sdh               2.00    21.00  315.00  314.00 81152.00 85504.00   529.91   141.68  241.35   69.77  413.48   1.59 100.00
sdi              19.00    30.00  466.00  476.00 125696.00 134656.00   552.76   142.47  147.77   52.21  241.33   1.06 100.00
sdj              14.00    49.00  505.00  511.00 133888.00 146176.00   551.31   140.85  134.33   41.08  226.48   0.98 100.00
sdk               0.00    20.00  419.00  386.00 107264.00 103936.00   524.72   145.17  177.20   62.91  301.25   1.24 100.00
sdl               5.00    40.00  348.00  303.00 90368.00 85760.00   541.10   143.89  213.45   71.98  375.92   1.54 100.00
sdm               2.00    44.00  298.00  292.00 77056.00 85256.00   550.21   141.12  251.20   85.18  420.62   1.69 100.00
sdn              81.00    65.00  466.00  397.00 138752.00 118540.00   596.27   142.06  158.98   63.82  270.67   1.16 100.00
sdo              20.00    31.00  276.00  314.00 74752.00 90380.00   559.77   130.83  235.72  102.85  352.51   1.69 100.00
sdp               9.00    32.00  299.00  255.00 78848.00 71952.00   544.40   139.95  268.69   99.10  467.55   1.81 100.00
sdq              13.00    31.00  295.00  292.00 78848.00 82700.00   550.42   144.11  261.09   85.98  437.99   1.70 100.00
sdr              12.00    24.00  248.00  232.00 66816.00 66320.00   554.73   131.70  292.47  120.27  476.54   2.08 100.00
sds               6.00    15.00  213.00  215.00 56064.00 57616.00   531.21   121.92  302.10  117.79  484.69   2.34 100.00
sdt               6.00    29.00  294.00  301.00 76800.00 82704.00   536.15   141.23  241.23   89.42  389.52   1.68 100.00
sdu               9.00    22.00  241.00  248.00 63488.00 68108.00   538.22   136.94  303.45  135.27  466.88   2.04 100.00
sdv               5.00    11.00  342.00  303.00 88832.00 85264.00   539.83   138.12  215.05   80.29  367.15   1.55 100.00
sdw               4.00     9.00  344.00  374.00 88832.00 96524.00   516.31   133.76  176.67   79.22  266.30   1.39 100.00
sdx              10.00    27.00  302.00  283.00 79616.00 77580.00   537.42   140.59  339.55   92.54  603.15   1.71 100.00
sdy              56.00    67.00  487.00  455.00 139520.00 134668.00   582.14   141.61  149.85   50.66  256.02   1.06 100.00
sdz              17.00    41.00  323.00  305.00 86784.00 85772.00   549.54   136.61  206.59   77.51  343.28   1.59 100.00
sdaa             19.00    35.00  251.00  250.00 69632.00 72968.00   569.26   141.71  276.19   97.80  455.30   2.00 100.00
sdab              4.00    30.00  306.00  304.00 79360.00 87308.00   546.45   140.90  242.48   80.42  405.61   1.64 100.00
sdac              7.00    31.00  311.00  272.00 81152.00 77056.00   542.74   141.03  244.95   83.41  429.66   1.72 100.00
sdad              4.00    12.00  252.00  228.00 65536.00 60172.00   523.78   134.12  313.79  155.66  488.57   2.08 100.00
sdae              1.00    12.00  362.00  335.00 92928.00 88844.00   521.58   144.48  203.70   70.96  347.13   1.43 100.00
sdaf             59.00    78.00  388.00  365.00 113920.00 110092.00   594.99   142.02  192.71   59.88  333.90   1.33 100.00
sdag             21.00    49.00  412.00  340.00 111104.00 99084.00   559.01   131.91  168.12   77.51  277.93   1.33 100.00

02/07/2019 07:47:16 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.66    0.00    2.23   22.26    0.00   74.86

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              16.00    43.00  351.00  316.00 93952.00 89344.00   549.61   144.49  219.02   77.18  376.56   1.50 100.00
sdc               1.00    10.00  352.00  338.00 90368.00 89344.00   520.90   143.80  220.51   72.15  375.02   1.45 100.00
sdd              23.00    63.00  318.00  279.00 86784.00 84224.00   572.89   142.22  224.50   83.93  384.71   1.68 100.00
sde               4.00    17.00  393.00  346.00 101632.00 93184.00   527.24   143.18  186.37   63.01  326.49   1.35 100.00
sdf              45.00    54.00  318.00  260.00 92928.00 79616.00   597.04   143.07  246.17   79.99  449.43   1.73 100.00
sdg               3.00     5.00  292.00  250.00 75520.00 68608.00   531.84   143.66  249.06   90.79  433.91   1.85 100.00
sdh               9.00    31.00  345.00  296.00 90624.00 82944.00   541.55   142.73  202.04   73.80  351.50   1.56 100.00
sdi               3.00    17.00  510.00  478.00 131328.00 126464.00   521.85   142.42  148.75   48.22  256.01   1.01 100.00
sdj               1.00    14.00  388.00  426.00 99328.00 114176.00   524.58   142.90  174.18   52.07  285.39   1.23 100.00
sdk               4.00    27.00  358.00  347.00 92672.00 93960.00   529.45   139.74  201.04   81.91  323.95   1.42 100.00
sdl              19.00    27.00  280.00  260.00 76288.00 72204.00   549.97   133.59  245.89  123.24  377.98   1.85 100.00
sdm               9.00    31.00  303.00  292.00 79872.00 85252.00   555.04   143.41  227.84   79.98  381.27   1.68 100.00
sdn              17.00    22.00  457.00  416.00 122880.00 116480.00   548.36   140.90  171.74   53.88  301.22   1.15 100.00
sdo              20.00    61.00  340.00  311.00 92672.00 91652.00   566.28   141.24  213.54   75.64  364.30   1.54 100.00
sdp               6.00    27.00  257.00  256.00 67584.00 71680.00   542.94   143.43  258.96   97.03  421.54   1.95 100.00
sdq               6.00    21.00  296.00  281.00 77312.00 77316.00   535.97   142.35  255.38   77.23  443.04   1.73 100.00
sdr               8.00    30.00  296.00  257.00 78336.00 71424.00   541.63   141.97  221.27   87.90  374.89   1.81 100.00
sds               7.00    11.00  243.00  191.00 63744.00 51456.00   530.88   140.77  285.86  136.23  476.21   2.30 100.00
sdt               5.00    24.00  300.00  297.00 77824.00 82176.00   536.01   143.30  233.63   75.49  393.37   1.68 100.00
sdu               8.00    29.00  320.00  283.00 84480.00 78596.00   540.88   145.31  233.14   95.05  389.28   1.66 100.00
sdv               4.00    10.00  383.00  337.00 99072.00 88832.00   521.96   142.94  193.92   64.96  340.48   1.39 100.00
sdw               0.00    16.00  377.00  349.00 96768.00 92928.00   522.58   141.97  195.17   60.11  341.07   1.38 100.00
sdx              12.00    32.00  311.00  314.00 82688.00 88576.00   548.04   142.29  226.39   76.63  374.72   1.60 100.00
sdy               2.00     9.00  453.00  469.00 116736.00 124160.00   522.55   142.02  151.32   51.04  248.18   1.08 100.00
sdz              20.00    42.00  322.00  292.00 87296.00 86784.00   567.04   142.90  220.49   79.45  376.02   1.63 100.00
sdaa             29.00    48.00  302.00  270.00 84224.00 79620.00   572.88   142.33  245.53   78.22  432.67   1.75 100.00
sdab             18.00    37.00  343.00  294.00 92160.00 82944.00   549.78   142.20  210.54   75.59  367.98   1.57 100.00
sdac              7.00    32.00  325.00  294.00 85248.00 83468.00   545.12   142.89  222.35   81.65  377.88   1.62 100.00
sdad              1.00    17.00  248.00  261.00 63744.00 70144.00   526.08   141.72  252.07   87.43  408.51   1.96 100.00
sdae              4.00    21.00  358.00  355.00 92672.00 95744.00   528.52   142.66  196.45   66.43  327.58   1.40 100.00
sdaf             14.00    30.00  441.00  414.00 118016.00 121344.00   559.91   142.80  172.09   57.10  294.57   1.17 100.00
sdag             49.00    67.00  390.00  366.00 112384.00 110592.00   589.88   142.57  192.59   64.10  329.50   1.32 100.00

02/07/2019 07:47:17 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.72    0.00    2.27   19.24    0.00   77.78

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              41.00    59.00  348.00  291.00 98816.00 87296.00   582.51   143.27  222.03   66.97  407.46   1.56 100.00
sdc               4.00    16.00  450.00  355.00 116224.00 93440.00   520.90   142.70  180.93   65.59  327.14   1.24 100.00
sdd              47.00    56.00  296.00  274.00 88576.00 87808.00   618.89   144.86  252.62   89.48  428.86   1.75 100.00
sde               3.00    24.00  382.00  321.00 98304.00 87552.00   528.75   140.78  196.47   63.63  354.56   1.42 100.00
sdf               1.00    10.00  381.00  300.00 97792.00 83200.00   531.55   143.73  200.45   71.66  364.00   1.47 100.00
sdg               2.00     7.00  331.00  361.00 85248.00 94208.00   518.66   143.40  212.69   67.91  345.44   1.45 100.00
sdh               1.00    35.00  299.00  328.00 76800.00 94208.00   545.48   141.28  243.22   70.73  400.46   1.59 100.00
sdi               2.00    27.00  518.00  485.00 133120.00 130048.00   524.76   140.36  143.87   49.77  244.37   1.00 100.00
sdj               3.00    20.00  513.00  545.00 132352.00 143120.00   520.74   140.79  138.97   47.70  224.89   0.95 100.00
sdk               4.00    14.00  318.00  268.00 82176.00 71684.00   525.12   143.01  226.06   82.95  395.88   1.71 100.00
sdl               6.00    27.00  246.00  234.00 65024.00 69632.00   561.07   143.72  298.80   96.88  511.08   2.08 100.00
sdm              11.00    40.00  304.00  269.00 80128.00 77312.00   549.53   141.47  249.65   77.80  443.86   1.75 100.00
sdn               4.00    10.00  422.00  339.00 109056.00 90368.00   524.11   138.16  177.33   49.20  336.83   1.31 100.00
sdo              33.00    46.00  306.00  273.00 85760.00 83968.00   586.28   141.77  218.74   75.05  379.81   1.73 100.00
sdp              10.00    47.00  272.00  220.00 71680.00 67584.00   566.11   141.03  285.00  100.94  512.56   2.03 100.00
sdq               3.00    36.00  274.00  266.00 70656.00 76032.00   543.29   141.30  266.13   83.19  454.58   1.85 100.00
sdr              11.00    42.00  303.00  303.00 80384.00 87296.00   553.40   142.64  248.17   73.54  422.80   1.65 100.00
sds               5.00    15.00  229.00  196.00 60160.00 53248.00   533.68   147.33  308.86  119.25  530.39   2.36 100.10
sdt              12.00    45.00  320.00  289.00 84992.00 85504.00   559.92   142.93  237.42   80.52  411.15   1.64 100.00
sdu               8.00    37.00  283.00  294.00 74240.00 86016.00   555.48   141.82  234.81   81.94  381.97   1.73 100.00
sdv               6.00    17.00  381.00  367.00 99072.00 97284.00   525.02   143.97  192.45   66.85  322.84   1.34 100.00
sdw               3.00    20.00  402.00  377.00 103680.00 101888.00   527.77   141.50  177.13   63.15  298.67   1.28 100.00
sdx               9.00    24.00  280.00  238.00 74240.00 67072.00   545.61   144.05  251.80   92.69  438.99   1.93 100.00
sdy               3.00    27.00  486.00  512.00 125184.00 136196.00   523.81   143.97  149.71   48.07  246.20   1.00 100.00
sdz              26.00    68.00  277.00  285.00 77824.00 84992.00   579.42   143.33  231.29   80.68  377.67   1.78 100.00
sdaa             17.00    18.00  274.00  276.00 75264.00 82432.00   573.44   141.05  283.67   85.14  480.76   1.82 100.00
sdab             22.00    30.00  371.00  287.00 100096.00 79872.00   547.02   142.86  202.66   76.63  365.57   1.52 100.00
sdac             13.00    39.00  314.00  297.00 82944.00 86528.00   554.74   143.99  249.89   84.26  424.99   1.64 100.00
sdad              5.00    21.00  257.00  248.00 67072.00 71424.00   548.50   144.41  280.05   90.99  475.98   1.98 100.00
sdae              5.00    26.00  357.00  347.00 92416.00 92676.00   525.83   143.31  200.37   66.38  338.22   1.42 100.00
sdaf              1.00    15.00  407.00  401.00 104448.00 105472.00   519.60   141.73  180.34   55.66  306.88   1.24 100.00
sdag              1.00    14.00  435.00  488.00 111616.00 133892.00   531.98   142.51  158.44   45.24  259.34   1.08 100.00

02/07/2019 07:47:18 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.70    0.00    2.23   17.54    0.00   79.54

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              22.00    36.00  312.00  323.00 86272.00 98820.00   582.97   141.12  229.60   69.28  384.47   1.57 100.00
sdc               5.00    21.00  371.00  417.00 96256.00 112896.00   530.84   142.53  177.53   57.58  284.24   1.27 100.00
sdd               0.00    11.00  308.00  317.00 78848.00 87812.00   533.31   144.21  231.43   78.69  379.82   1.60 100.00
sde               7.00    45.00  364.00  359.00 94976.00 100608.00   541.03   142.91  192.56   68.08  318.78   1.38 100.00
sdf               1.00     9.00  331.00  352.00 84992.00 93184.00   521.75   142.86  218.56   73.44  355.02   1.46 100.00
sdg               6.00    15.00  319.00  316.00 83200.00 84480.00   528.13   142.62  219.95   78.18  363.07   1.57 100.00
sdh               3.00    33.00  300.00  269.00 77312.00 73984.00   531.80   144.21  243.70   87.80  417.58   1.76 100.00
sdi              11.00    31.00  536.00  441.00 140032.00 118796.00   529.84   139.26  135.53   71.28  213.61   1.02 100.00
