Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:48:42 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.24    0.00    1.99    4.25    0.00   93.52

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdf               5.00     2.00 8368.00    6.00 33492.00  4112.00     8.98   142.06   16.93   16.93   18.67   0.12  99.90
sdg               8.00     2.00 13299.00    6.00 53228.00  4112.00     8.62   141.55   10.64   10.64   14.50   0.08  99.90
sdh              24.00     2.00 25060.00    6.00 100332.00  4112.00     8.33   139.81    5.58    5.58    9.67   0.04  99.90
sdi              19.00     2.00 23201.00    6.00 92880.00  4112.00     8.36   124.85    5.39    5.39   10.00   0.04  99.90
sdj              17.00     2.00 19311.00    6.00 77312.00  4112.00     8.43   141.04    7.29    7.29   10.83   0.05 100.00
sdk               3.00     2.00 9287.00    6.00 37160.00  4112.00     8.88   142.83   15.36   15.35   18.50   0.11 100.00
sdl              22.00     2.00 25929.00    6.00 103804.00  4112.00     8.32   139.24    5.36    5.36    9.67   0.04 100.00
sdm              12.00     2.00 18358.00    6.00 73476.00  4112.00     8.45    67.83    3.71    3.70    7.50   0.05  99.20
sdn              15.00     2.00 22573.00    6.00 90352.00  4112.00     8.37   140.71    6.21    6.21   10.17   0.04 100.10
sdo              10.00     2.00 19260.00    6.00 77080.00  4112.00     8.43   141.93    7.36    7.36    8.50   0.05 100.10
sdp              16.00     2.00 19425.00    6.00 77760.00  4112.00     8.43   140.99    7.25    7.25   10.83   0.05 100.00
sdq              13.00     2.00 23919.00    6.00 95728.00  4112.00     8.35   140.30    5.86    5.86    9.17   0.04 100.00
sdr              14.00     2.00 20507.00    6.00 82084.00  4112.00     8.40   140.95    6.86    6.85   12.00   0.05 100.10
sds               7.00     2.00 16300.00    4.00 65228.00  2064.00     8.25   141.28    8.68    8.68    8.50   0.06  99.90
sdt              24.00     2.00 26363.00    4.00 105548.00  2064.00     8.16   140.01    5.30    5.30    7.00   0.04 100.00
sdu              19.00     2.00 26109.00    4.00 104512.00  2064.00     8.16   140.02    5.36    5.36    7.50   0.04  99.90
sdv              20.00     2.00 24848.00    4.00 99472.00  2064.00     8.17   139.38    5.61    5.61    8.00   0.04  99.90
sdw              16.00     2.00 26822.00    4.00 107360.00  2064.00     8.16   139.66    5.20    5.20   11.00   0.04 100.00
sdx              14.00     2.00 16771.00    4.00 67136.00  2064.00     8.25   141.44    8.44    8.44    9.75   0.06  99.90
sdy              15.00     2.00 26355.00    5.00 105480.00  3088.00     8.24   139.68    5.27    5.27    8.60   0.04  99.90
sdz              18.00     2.00 24143.00    6.00 96644.00  4112.00     8.34   140.03    5.78    5.78    8.83   0.04  99.90
sdaa              7.00     2.00 12942.00    6.00 51796.00  4112.00     8.64   141.39   10.91   10.91   15.50   0.08  99.90
sdab              2.00     2.00 8596.00    6.00 34392.00  4112.00     8.95   141.67   16.45   16.45   17.83   0.12  99.90
sdac             18.00     2.00 23055.00    6.00 92292.00  4112.00     8.36   140.51    6.08    6.08    9.50   0.04 100.00
sdad             18.00     2.00 20484.00    6.00 82008.00  4112.00     8.41   140.83    6.87    6.87   12.67   0.05  99.90
sdae              7.00     2.00 8875.00    6.00 35528.00  4112.00     8.93   142.87   16.06   16.06   16.83   0.11  99.90
sdaf             25.00     2.00 23689.00    6.00 94856.00  4112.00     8.35   140.18    5.92    5.91    9.67   0.04  99.90
sdag              2.00     2.00 7958.00    6.00 31840.00  4112.00     9.03   142.20   17.85   17.85   23.33   0.13  99.90

02/07/2019 07:48:49 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.08    0.00   19.61   11.86    0.00   67.46

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              31.00     0.00 26832.00    4.00 107452.00  4096.00     8.31   139.96    5.21    5.21   11.00   0.04 100.20
sdc              28.00     0.00 24566.00    4.00 98372.00  4096.00     8.34   140.72    5.72    5.72   11.75   0.04 100.10
sdd              27.00     0.00 25823.00    4.00 103392.00  4096.00     8.32   140.49    5.43    5.43   15.50   0.04 100.20
sde              10.00     0.00 18987.00    4.00 75988.00  4096.00     8.43   141.22    7.43    7.43   13.75   0.05 100.10
sdf               5.00     0.00 8391.00    4.00 33584.00  4096.00     8.98   142.98   17.08   17.08   23.00   0.12 100.10
sdg               7.00     0.00 13442.00    4.00 53796.00  4096.00     8.61   141.84   10.55   10.54   20.00   0.07 100.10
sdh              18.00     0.00 24515.00    4.00 98136.00  4096.00     8.34   140.84    5.73    5.73   13.00   0.04 100.10
sdi              11.00     0.00 22520.00    4.00 90124.00  4096.00     8.37   123.76    5.48    5.47   17.25   0.04 100.10
sdj              15.00     0.00 19621.00    4.00 78544.00  4096.00     8.42   140.79    7.19    7.18   14.25   0.05 100.00
sdk               4.00     0.00 9341.00    4.00 37380.00  4096.00     8.88   142.31   15.23   15.22   22.00   0.11 100.00
sdl              28.00     0.00 26336.00    4.00 105456.00  4096.00     8.32   140.43    5.33    5.33   13.00   0.04 100.10
sdm              23.00     0.00 25900.00    4.00 103696.00  4096.00     8.32   134.95    5.20    5.20   11.75   0.04 100.00
sdn              26.00     0.00 22706.00    4.00 90928.00  4096.00     8.37   140.90    6.22    6.22   13.00   0.04 100.00
sdo              16.00     0.00 19255.00    5.00 77080.00  4100.00     8.43   139.69    7.25    7.25   10.00   0.05 100.00
sdp              18.00     0.00 18508.00    4.00 74108.00  4096.00     8.45   140.77    7.60    7.60   17.00   0.05 100.00
sdq              18.00     0.00 21961.00    4.00 87916.00  4096.00     8.38   140.65    6.41    6.40   12.50   0.05 100.00
sdr              21.00     0.00 20433.00    4.00 81816.00  4096.00     8.41   141.03    6.92    6.92   20.00   0.05 100.00
sds              14.00     0.00 15507.00    5.00 62084.00  4100.00     8.53   141.90    9.15    9.15   13.00   0.06 100.00
sdt              27.00     0.00 26053.00    4.00 104320.00  4096.00     8.32   140.08    5.37    5.37   10.50   0.04 100.10
sdu              29.00     0.00 26023.00    4.00 104204.00  4096.00     8.32   140.76    5.40    5.39   12.25   0.04 100.30
sdv              20.00     0.00 23903.00    4.00 95692.00  4096.00     8.35   140.28    5.86    5.85   13.50   0.04 100.10
sdw              11.00     0.00 24538.00    4.00 98196.00  4096.00     8.34   140.44    5.72    5.71   12.00   0.04 100.10
sdx              17.00     0.00 16517.00    4.00 66140.00  4096.00     8.50   141.84    8.58    8.58   16.75   0.06 100.10
sdy              22.00     0.00 26095.00    3.00 104468.00  3072.00     8.24   140.22    5.40    5.40   17.00   0.04 100.10
sdz              23.00     0.00 23937.00    2.00 95840.00  2048.00     8.18   140.20    5.88    5.87   12.50   0.04 100.10
sdaa             12.00     0.00 12959.00    2.00 51884.00  2048.00     8.32   141.86   10.94   10.94   21.00   0.08 100.10
sdab              4.00     0.00 8778.00    2.00 35124.00  2048.00     8.47   142.42   16.25   16.25   22.50   0.11 100.10
sdac             17.00     0.00 23197.00    2.00 92856.00  2048.00     8.18   140.57    6.06    6.06   12.50   0.04 100.10
sdad             26.00     0.00 20536.00    2.00 82248.00  2048.00     8.21   140.64    6.86    6.86   15.00   0.05 100.00
sdae              4.00     0.00 8891.00    2.00 35580.00  2048.00     8.46   142.10   16.03   16.03   19.50   0.11 100.00
sdaf             19.00     0.00 21921.00    4.00 87760.00  4096.00     8.38   107.67    4.91    4.91   10.75   0.05  99.70
sdag              4.00     0.00 7972.00    4.00 31904.00  4096.00     9.03   143.35   17.98   17.97   31.25   0.13 100.00

02/07/2019 07:48:50 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.15    0.00   19.16   11.72    0.00   67.97

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              51.00     0.00 27246.00    2.00 109188.00  2048.00     8.16   140.07    5.14    5.14   11.50   0.04 100.10
sdc              34.00     0.00 25503.00    2.00 102152.00  2048.00     8.17   140.37    5.50    5.50   11.00   0.04 100.00
sdd              27.00     0.00 26388.00    2.00 105668.00  2048.00     8.16   139.70    5.29    5.29   11.00   0.04 100.00
sde              23.00     0.00 19106.00    4.00 76512.00  4096.00     8.44   141.26    7.38    7.38   14.00   0.05 100.10
sdf               5.00     0.00 8365.00    4.00 33476.00  4096.00     8.98   142.77   17.00   17.00   22.50   0.12 100.00
sdg               6.00     0.00 13459.00    4.00 53860.00  4096.00     8.61   142.15   10.55   10.55   18.50   0.07 100.00
sdh              30.00     0.00 20240.00    4.00 81072.00  4096.00     8.41   140.85    6.95    6.95   15.25   0.05 100.00
sdi              33.00     0.00 25195.00    4.00 100912.00  4096.00     8.33   140.18    5.55    5.55   12.00   0.04 100.10
sdj              26.00     0.00 19838.00    4.00 79452.00  4096.00     8.42   141.41    7.12    7.12   15.25   0.05 100.20
sdk               5.00     0.00 9331.00    4.00 37344.00  4096.00     8.88   141.98   15.21   15.21   23.75   0.11 100.20
sdl              28.00     0.00 26764.00    4.00 107168.00  4096.00     8.31   140.07    5.23    5.23   12.25   0.04 100.10
sdm              27.00     0.00 24783.00    4.00 99240.00  4096.00     8.34   138.79    5.60    5.60   12.00   0.04 100.20
sdn              28.00     0.00 22692.00    4.00 90880.00  4096.00     8.37   140.85    6.20    6.20   13.00   0.04 100.10
sdo              19.00     0.00 19092.00    4.00 76448.00  4096.00     8.44   141.25    7.39    7.39   11.50   0.05 100.10
sdp              23.00     0.00 18786.00    4.00 75236.00  4096.00     8.44   141.58    7.53    7.53   15.50   0.05 100.10
sdq              23.00     0.00 23159.00    4.00 92728.00  4096.00     8.36   140.34    6.06    6.05   12.75   0.04 100.10
sdr              28.00     0.00 20191.00    4.00 80876.00  4096.00     8.42   141.28    6.99    6.99   15.25   0.05 100.10
sds              15.00     0.00 15525.00    4.00 62156.00  4096.00     8.53   141.46    9.10    9.10   14.25   0.06 100.10
sdt              38.00     0.00 25761.00    4.00 103192.00  4096.00     8.33   140.40    5.45    5.45   10.25   0.04 100.20
sdu              27.00     0.00 26333.00    4.00 105440.00  4096.00     8.32   139.98    5.31    5.31   11.50   0.04 100.10
sdv              26.00     0.00 23061.00    4.00 92348.00  4096.00     8.36   124.43    5.40    5.40   12.50   0.04  99.40
sdw              27.00     0.00 22954.00    4.00 91924.00  4096.00     8.36   140.08    6.09    6.09   12.50   0.04 100.10
sdx               8.00     0.00 16616.00    4.00 66492.00  4096.00     8.49   141.03    8.48    8.48   17.75   0.06 100.10
sdy              38.00     0.00 26595.00    4.00 106532.00  4096.00     8.32   139.92    5.26    5.25   13.00   0.04 100.10
sdz              28.00     0.00 24235.00    4.00 97052.00  4096.00     8.35   138.95    5.73    5.73   11.75   0.04 100.20
sdaa             13.00     0.00 12678.00    4.00 50760.00  4096.00     8.65   141.86   11.18   11.18   18.75   0.08 100.10
sdab              8.00     0.00 8765.00    4.00 35096.00  4096.00     8.94   143.35   16.30   16.30   21.25   0.11 100.10
sdac             40.00     0.00 23457.00    4.00 93988.00  4096.00     8.36   140.73    5.99    5.98   13.25   0.04 100.20
sdad             15.00     0.00 22932.00    4.00 91784.00  4096.00     8.36   140.86    6.14    6.14   18.75   0.04 100.10
sdae              7.00     0.00 8873.00    4.00 35520.00  4096.00     8.93   143.34   16.17   16.17   20.00   0.11 100.10
sdaf             21.00     0.00 24317.00    2.00 97352.00  2048.00     8.17   140.17    5.77    5.77   11.50   0.04 100.20
sdag              4.00     0.00 7847.00    2.00 31404.00  2048.00     8.52   142.80   18.18   18.18   34.00   0.13 100.20

02/07/2019 07:48:51 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.10    0.00   19.17   11.52    0.00   68.21

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              41.00     0.00 26604.00    4.00 106576.00  4096.00     8.32   139.73    5.25    5.25   10.25   0.04 100.00
sdc              46.00     0.00 24815.00    4.00 99444.00  4096.00     8.34   139.97    5.64    5.64   11.00   0.04 100.00
sdd              38.00     0.00 26814.00    4.00 107408.00  4096.00     8.32   139.84    5.21    5.21   11.50   0.04 100.10
sde              25.00     0.00 19025.00    2.00 76204.00  2048.00     8.23   140.93    7.42    7.41   13.00   0.05 100.00
sdf               6.00     0.00 8350.00    2.00 33428.00  2048.00     8.50   143.32   17.18   17.18   25.50   0.12 100.00
sdg              19.00     0.00 13595.00    2.00 54456.00  2048.00     8.31   141.52   10.43   10.43   19.00   0.07 100.00
sdh              27.00     0.00 24200.00    2.00 96916.00  2048.00     8.18   140.48    5.82    5.82   13.00   0.04 100.00
sdi              26.00     0.00 21785.00    2.00 87244.00  2048.00     8.20   105.55    4.84    4.84   13.00   0.05  99.40
sdj              27.00     0.00 19876.00    2.00 79616.00  2048.00     8.22   141.18    7.10    7.10   13.50   0.05 100.00
sdk               8.00     0.00 9434.00    4.00 37768.00  4096.00     8.87   141.89   14.95   14.95   24.00   0.11 100.10
sdl              35.00     0.00 26671.00    4.00 106824.00  4096.00     8.32   139.70    5.23    5.23   13.00   0.04 100.00
sdm              31.00     0.00 25211.00    4.00 100960.00  4096.00     8.33   138.35    5.49    5.49   11.75   0.04  99.70
sdn              30.00     0.00 22255.00    4.00 89140.00  4096.00     8.38   141.06    6.34    6.34   13.25   0.04 100.10
sdo              18.00     0.00 18671.00    4.00 74756.00  4096.00     8.44   140.82    7.53    7.53   11.00   0.05 100.00
sdp              27.00     0.00 19531.00    4.00 78232.00  4096.00     8.43   141.41    7.25    7.24   16.25   0.05 100.00
sdq              37.00     0.00 24174.00    4.00 96844.00  4096.00     8.35   140.30    5.80    5.80   12.00   0.04 100.00
sdr              19.00     0.00 20698.00    4.00 82868.00  4096.00     8.40   140.98    6.81    6.81   14.75   0.05 100.00
sds              19.00     0.00 15944.00    4.00 63856.00  4096.00     8.52   141.53    8.86    8.86   15.25   0.06 100.00
sdt              41.00     0.00 26307.00    5.00 105396.00  4100.00     8.32   140.13    5.32    5.32    9.40   0.04 100.10
sdu              45.00     0.00 26509.00    4.00 106216.00  4096.00     8.32   139.90    5.28    5.28   10.50   0.04 100.00
sdv              24.00     0.00 25082.00    4.00 100424.00  4096.00     8.33   139.43    5.56    5.56   12.50   0.04 100.00
sdw              32.00     0.00 17781.00    4.00 71252.00  4096.00     8.47   138.47    7.81    7.80   16.75   0.06 100.00
sdx              20.00     0.00 16381.00    4.00 65608.00  4096.00     8.51   141.70    8.65    8.65   16.50   0.06 100.00
sdy              34.00     0.00 26026.00    4.00 104240.00  4096.00     8.32   139.84    5.37    5.37   11.50   0.04 100.00
sdz              46.00     0.00 23831.00    4.00 95508.00  4096.00     8.36   138.98    5.83    5.83   11.25   0.04 100.00
sdaa             14.00     0.00 12142.00    4.00 48628.00  4096.00     8.68   142.30   11.71   11.71   22.75   0.08 100.00
sdab              6.00     0.00 8742.00    4.00 34992.00  4096.00     8.94   142.08   16.24   16.23   19.50   0.11 100.00
sdac             29.00     0.00 23202.00    4.00 92924.00  4096.00     8.36   140.47    6.05    6.05   11.75   0.04 100.00
sdad             35.00     0.00 21955.00    4.00 87964.00  4096.00     8.38   140.60    6.40    6.40   14.00   0.05 100.00
sdae              1.00     0.00 8999.00    4.00 36000.00  4096.00     8.91   142.98   15.88   15.88   19.75   0.11 100.00
sdaf             38.00     0.00 24858.00    4.00 99584.00  4096.00     8.34   140.28    5.64    5.64   12.00   0.04  99.90
sdag              3.00     0.00 7613.00    4.00 30464.00  4096.00     9.07   142.83   18.74   18.73   34.00   0.13  99.90

02/07/2019 07:48:52 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.08    0.00   19.28   11.18    0.00   68.46

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              21.00     0.00 18742.00    4.00 75056.00  4096.00     8.44    51.83    2.79    2.79    9.50   0.05  99.00
sdc              54.00     0.00 24960.00    4.00 100052.00  4096.00     8.34   140.18    5.61    5.61   11.75   0.04 100.00
sdd              39.00     0.00 24646.00    4.00 98740.00  4096.00     8.34   120.19    4.87    4.86    9.75   0.04 100.00
sde              29.00     0.00 18707.00    4.00 74944.00  4096.00     8.45   140.70    7.51    7.51   13.50   0.05 100.00
sdf               5.00     0.00 8228.00    4.00 32928.00  4096.00     9.00   143.40   17.41   17.40   25.75   0.12 100.00
sdg              12.00     0.00 13393.00    4.00 53620.00  4096.00     8.62   141.62   10.52   10.52   20.50   0.07 100.00
sdh              39.00     0.00 24483.00    4.00 98088.00  4096.00     8.35   140.97    5.75    5.75   13.00   0.04 100.10
sdi              43.00     0.00 25490.00    4.00 102132.00  4096.00     8.33   139.32    5.46    5.46   13.25   0.04 100.00
sdj              23.00     0.00 20123.00    4.00 80580.00  4096.00     8.41   140.55    6.98    6.98   13.50   0.05  99.90
sdk               7.00     0.00 9386.00    2.00 37572.00  2048.00     8.44   141.72   15.16   15.16   23.00   0.11  99.90
sdl              42.00     0.00 26601.00    2.00 106572.00  2048.00     8.17   140.28    5.27    5.27   13.50   0.04  99.90
sdm              41.00     0.00 25809.00    2.00 103408.00  2048.00     8.17   140.39    5.43    5.43   12.00   0.04 100.00
sdn              37.00     0.00 21867.00    2.00 87616.00  2048.00     8.20   140.65    6.43    6.43   14.50   0.05  99.90
sdo              27.00     0.00 17994.00    2.00 72084.00  2048.00     8.24   140.94    7.83    7.83   12.00   0.06  99.90
