Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:42:33 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.17    0.00    1.64    1.75    0.00   96.45

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdo             920.00     0.00 5154.00    3.00 97040.00  2052.00    38.43   142.94   27.78   27.78   32.00   0.19 100.00
sdp             682.00     0.00 5394.00    2.00 97056.00  2048.00    36.73   142.84   26.54   26.53   35.50   0.19 100.00
sdq             743.00     0.00 5321.00    2.00 96704.00  2048.00    37.10   143.26   26.87   26.86   32.50   0.19 100.00
sdr             755.00     1.00 5348.00    4.00 97568.00  2060.00    37.23   142.71   26.62   26.62   24.25   0.19 100.00
sds             178.00     0.00 5456.00    2.00 90016.00  2048.00    33.74   142.68   26.25   26.25   39.50   0.18 100.00
sdt             187.00     0.00 5639.00    2.00 93120.00  2048.00    33.74   142.89   25.30   25.30   37.00   0.18 100.00
sdu             210.00     0.00 5609.00    2.00 93040.00  2048.00    33.89   143.15   25.54   25.54   36.50   0.18 100.00
sdv             804.00     0.00 5343.00    2.00 97856.00  2048.00    37.38   142.97   26.62   26.62   34.50   0.19 100.00
sdw             176.00     0.00 5452.00    2.00 90032.00  2048.00    33.77   143.51   26.33   26.33   37.50   0.18 100.00
sdx             212.00     0.00 5557.00    2.00 92368.00  2048.00    33.97   143.30   25.76   25.75   37.50   0.18 100.00
sdy             200.00     0.00 5556.00    2.00 92080.00  2048.00    33.87   142.20   25.57   25.57   43.00   0.18 100.00
sdz             212.00     0.00 5624.00    2.00 93296.00  2048.00    33.89   142.84   25.42   25.41   33.50   0.18 100.00
sdaa            575.00     0.00 5371.00    2.00 94816.00  2048.00    36.06   142.93   26.58   26.58   35.50   0.19 100.00
sdab            701.00     0.00 5345.00    2.00 96304.00  2048.00    36.79   142.67   26.65   26.65   39.00   0.19 100.00
sdac            243.00     0.00 5552.00    2.00 92688.00  2048.00    34.11   143.25   25.73   25.72   35.00   0.18 100.00
sdad            159.00     0.00 5503.00    0.00 90512.00     0.00    32.90   142.99   25.99   25.99    0.00   0.18 100.00
sdae            796.00     0.00 5273.00    0.00 96832.00     0.00    36.73   142.75   26.96   26.96    0.00   0.19  99.90
sdaf            207.00     0.00 5618.00    0.00 93200.00     0.00    33.18   141.97   25.24   25.24    0.00   0.18  99.90
sdag            544.00     0.00 5347.00    0.00 94080.00     0.00    35.19   142.44   26.71   26.71    0.00   0.19 100.00

02/07/2019 07:42:55 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.33    0.00    3.61   20.11    0.00   75.94

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb            1591.00     0.00 4482.00    2.00 96800.00  2048.00    44.09   141.49   31.08   31.07   43.00   0.22 100.00
sdc             451.00     0.00 5389.00    2.00 93216.00  2048.00    35.34   142.51   26.34   26.34   35.00   0.19 100.00
sdd            1158.00     0.00 4790.00    2.00 94704.00  2048.00    40.38   142.51   29.60   29.59   41.00   0.21 100.00
sde            1345.00     0.00 4648.00    2.00 95392.00  2048.00    41.91   142.43   30.57   30.56   39.50   0.22 100.00
sdf            1047.00     0.00 4869.00    2.00 94352.00  2048.00    39.58   142.71   29.29   29.29   37.50   0.21 100.00
sdg            1401.00     0.00 4647.00    2.00 96160.00  2048.00    42.25   141.57   30.51   30.51   39.50   0.22 100.00
sdh            1469.00     0.00 4594.00    0.00 96480.00     0.00    42.00   141.60   30.89   30.89    0.00   0.22 100.00
sdi             360.00     0.00 5362.00    0.00 91520.00     0.00    34.14   142.84   26.62   26.62    0.00   0.19 100.00
sdj             427.00     0.00 5444.00    0.00 93760.00     0.00    34.45   142.72   26.24   26.24    0.00   0.18 100.00
sdk             353.00     0.00 5412.00    0.00 92160.00     0.00    34.06   142.96   26.46   26.46    0.00   0.18 100.00
sdl             405.00     0.00 5336.00    0.00 91792.00     0.00    34.40   143.46   26.96   26.96    0.00   0.19 100.00
sdm             424.00     0.00 5297.00    0.00 91504.00     0.00    34.55   142.79   27.00   27.00    0.00   0.19 100.00
sdn             385.00     0.00 5334.00    0.00 91280.00     0.00    34.23   142.80   26.77   26.77    0.00   0.19 100.10
sdo            1559.00     0.00 4541.00    0.00 97040.00     0.00    42.74   141.34   30.28   30.28    0.00   0.22 100.00
sdp            1251.00     0.00 4823.00    0.00 96832.00     0.00    40.15   142.18   29.32   29.32    0.00   0.21 100.00
sdq            1418.00     0.00 4653.00    0.00 96688.00     0.00    41.56   142.03   30.49   30.49    0.00   0.21 100.00
sdr            1413.00     0.00 4683.00    2.00 97232.00  2048.00    42.38   142.17   30.21   30.20   45.00   0.21 100.00
sds             334.00     1.00 5325.00    4.00 90480.00  2060.00    34.73   142.67   26.74   26.74   26.25   0.19 100.00
sdt             360.00     0.00 5494.00    2.00 93504.00  2048.00    34.77   142.80   25.96   25.96   35.50   0.18 100.00
sdu             442.00     0.00 5378.00    2.00 92960.00  2048.00    35.32   143.25   26.58   26.58   34.50   0.19 100.00
sdv            1522.00     0.00 4582.00    2.00 97264.00  2048.00    43.33   141.10   30.62   30.61   44.50   0.22 100.00
sdw             377.00     0.00 5296.00    2.00 90656.00  2048.00    35.00   143.16   26.92   26.91   39.00   0.19 100.00
sdx             454.00     0.00 5340.00    2.00 92608.00  2048.00    35.44   143.27   26.77   26.77   36.50   0.19 100.00
sdy             385.00     0.00 5358.00    2.00 91824.00  2048.00    35.03   142.09   26.43   26.43   39.50   0.19 100.00
sdz             462.00     0.00 5393.00    2.00 93616.00  2048.00    35.46   142.89   26.32   26.31   38.00   0.19 100.00
sdaa           1053.00     0.00 4890.00    2.00 94784.00  2048.00    39.59   143.09   29.20   29.20   41.00   0.20 100.00
sdab           1256.00     1.00 4755.00    4.00 95808.00  2060.00    41.13   143.09   29.92   29.92   30.00   0.21 100.00
sdac            508.00     0.00 5362.00    2.00 93488.00  2048.00    35.62   143.28   26.65   26.64   37.50   0.19 100.00
sdad            304.00     0.00 5375.00    2.00 90784.00  2048.00    34.53   143.01   26.55   26.55   34.00   0.19 100.10
sdae           1444.00     0.00 4602.00    2.00 96384.00  2048.00    42.76   141.79   30.88   30.88   39.50   0.22 100.00
sdaf            386.00     0.00 5474.00    2.00 93712.00  2048.00    34.97   142.30   26.07   26.07   36.00   0.18 100.10
sdag            968.00     0.00 4943.00    2.00 94288.00  2048.00    38.96   142.30   28.74   28.73   40.50   0.20 100.00

02/07/2019 07:42:56 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.28    0.00    3.59   19.39    0.00   76.74

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb             228.00     1.00 5847.00    4.00 98176.00  2060.00    34.26   141.21   24.58   24.58   22.00   0.17 100.00
sdc             857.00     1.00 4971.00    4.00 92864.00  2060.00    38.16   142.57   28.62   28.62   28.50   0.20 100.00
sdd            1155.00     1.00 4743.00    4.00 95008.00  2060.00    40.90   138.16   29.33   29.33   31.50   0.21 100.00
sde             688.00     1.00 5267.00    4.00 96144.00  2060.00    37.26   140.27   26.77   26.78   21.75   0.19 100.00
sdf            1372.00     1.00 4477.00    4.00 94256.00  2060.00    42.99   139.05   31.20   31.20   34.25   0.22 100.00
sdg             592.00     1.00 5392.00    4.00 96800.00  2060.00    36.64   139.40   25.81   25.82   22.25   0.19 100.00
sdh             590.00     1.00 5428.00    4.00 97152.00  2060.00    36.53   140.32   25.93   25.93   25.50   0.18 100.00
sdi             739.00     1.00 4970.00    4.00 91120.00  2060.00    37.47   142.62   28.61   28.62   26.50   0.20 100.00
sdj             804.00     1.00 5034.00    4.00 93312.00  2060.00    37.86   142.54   28.38   28.38   26.75   0.20 100.00
sdk             716.00     1.00 5018.00    4.00 91456.00  2060.00    37.24   143.19   28.38   28.38   26.75   0.20 100.10
sdl             805.00     1.00 4893.00    4.00 90848.00  2060.00    37.94   143.15   29.14   29.14   27.75   0.20 100.10
sdm             778.00     1.00 4936.00    4.00 91344.00  2060.00    37.82   143.08   28.71   28.71   26.00   0.20 100.10
sdn             699.00     1.00 4991.00    4.00 90912.00  2060.00    37.23   142.37   28.41   28.41   27.50   0.20 100.00
sdo             139.00     1.00 5950.00    4.00 98352.00  2060.00    33.73   142.47   24.64   24.64   22.25   0.17 100.00
sdp            1101.00     1.00 4884.00    4.00 96432.00  2060.00    40.30   138.66   28.54   28.54   31.75   0.20 100.00
sdq             648.00     1.00 5338.00    4.00 96656.00  2060.00    36.96   139.74   26.27   26.27   29.25   0.19 100.00
sdr             698.00     0.00 5386.00    0.00 98032.00     0.00    36.40   139.67   26.12   26.12    0.00   0.19 100.00
sds             700.00     0.00 4988.00    0.00 90832.00     0.00    36.42   143.03   28.64   28.64    0.00   0.20 100.00
sdt             721.00     0.00 5081.00    0.00 92592.00     0.00    36.45   142.89   28.09   28.09    0.00   0.20 100.00
sdu             754.00     0.00 5056.00    0.00 92736.00     0.00    36.68   143.11   28.21   28.21    0.00   0.20 100.00
sdv             323.00     0.00 5760.00    0.00 98416.00     0.00    34.17   141.48   24.86   24.86    0.00   0.17 100.00
sdw             641.00     0.00 5034.00    0.00 90576.00     0.00    35.99   143.23   28.49   28.49    0.00   0.20 100.00
sdx             906.00     0.00 4872.00    0.00 92160.00     0.00    37.83   143.48   29.38   29.38    0.00   0.21 100.00
sdy             711.00     0.00 5038.00    0.00 91760.00     0.00    36.43   142.26   28.11   28.11    0.00   0.20 100.00
sdz             803.00     0.00 5040.00    0.00 93232.00     0.00    37.00   142.90   28.40   28.40    0.00   0.20 100.00
sdaa           1239.00     0.00 4632.00    0.00 94672.00     0.00    40.88   139.04   30.13   30.13    0.00   0.22 100.00
sdab            921.00     0.00 5015.00    2.00 95888.00  2048.00    39.04   139.80   28.10   28.10   34.50   0.20 100.00
sdac            945.00     0.00 4863.00    2.00 92880.00  2048.00    39.02   143.47   29.53   29.53   42.00   0.21 100.00
sdad            611.00     0.00 5033.00    2.00 90160.00  2048.00    36.63   142.64   28.29   28.28   41.00   0.20 100.00
sdae            495.00     0.00 5510.00    2.00 97024.00  2048.00    35.95   141.01   25.61   25.61   30.50   0.18 100.10
sdaf            766.00     0.00 5104.00    2.00 93616.00  2048.00    37.47   142.26   27.93   27.93   40.00   0.20 100.00
sdag           1384.00     1.00 4418.00    4.00 93408.00  2060.00    43.18   140.39   31.78   31.78   32.50   0.23 100.00

02/07/2019 07:42:57 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.29    0.00    3.71   20.10    0.00   75.89

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              16.00     0.00 6201.00    0.00 99472.00     0.00    32.08   142.78   22.99   22.99    0.00   0.16 100.00
sdc            1540.00     0.00 4373.00    0.00 94240.00     0.00    43.10   140.49   32.25   32.25    0.00   0.23 100.00
sdd               9.00     0.00 6072.00    0.00 97296.00     0.00    32.05   142.69   23.49   23.49    0.00   0.16 100.00
sde              13.00     0.00 6113.00    0.00 98016.00     0.00    32.07   142.96   23.39   23.39    0.00   0.16 100.00
sdf               8.00     0.00 6018.00    0.00 96416.00     0.00    32.04   142.89   23.71   23.71    0.00   0.17 100.00
sdg              11.00     0.00 6183.00    2.00 99104.00  2048.00    32.71   142.61   23.09   23.08   34.50   0.16 100.00
sdh              12.00     0.00 6138.00    2.00 98368.00  2048.00    32.71   142.81   23.24   23.24   34.50   0.16 100.00
sdi            1375.00     0.00 4435.00    2.00 92608.00  2048.00    42.67   141.19   31.81   31.81   42.50   0.23 100.00
sdj            1446.00     0.00 4524.00    2.00 94784.00  2048.00    42.79   141.71   31.18   31.17   48.00   0.22 100.10
sdk            1385.00     0.00 4451.00    2.00 93008.00  2048.00    42.69   142.31   32.01   32.00   43.00   0.22 100.00
sdl            1472.00     0.00 4357.00    2.00 92720.00  2048.00    43.48   141.54   32.29   32.28   47.50   0.23 100.00
sdm            1399.00     0.00 4409.00    2.00 92192.00  2048.00    42.73   141.86   32.29   32.28   46.00   0.23 100.00
sdn            1216.00     0.00 4589.00    2.00 92592.00  2048.00    41.23   142.22   30.93   30.92   45.00   0.22 100.00
sdo              13.00     0.00 6194.00    2.00 99312.00  2048.00    32.72   142.61   22.97   22.97   29.50   0.16 100.00
sdp              12.00     0.00 6165.00    2.00 98832.00  2048.00    32.72   142.77   23.19   23.19   33.00   0.16 100.00
sdq               8.00     0.00 6142.00    2.00 98400.00  2048.00    32.70   143.05   23.24   23.24   32.50   0.16 100.00
sdr              12.00     0.00 6177.00    2.00 99024.00  2048.00    32.71   142.63   23.05   23.04   48.00   0.16 100.00
sds            1288.00     0.00 4488.00    2.00 92032.00  2048.00    41.91   142.41   31.68   31.68   46.00   0.22 100.00
sdt            1347.00     1.00 4572.00    4.00 94416.00  2060.00    42.17   142.25   31.02   31.02   28.25   0.22 100.00
sdu            1495.00     2.00 4423.00    4.00 94496.00  2064.00    43.62   141.77   31.98   31.98   29.50   0.23 100.00
sdv              13.00     1.00 6212.00    4.00 99600.00  2060.00    32.71   143.02   22.99   22.99   21.00   0.16 100.00
sdw            1197.00     1.00 4570.00    4.00 92112.00  2060.00    41.18   143.07   31.22   31.22   27.00   0.22 100.00
sdx            1501.00     1.00 4396.00    4.00 93888.00  2060.00    43.61   141.06   32.10   32.10   30.25   0.23 100.00
sdy            1381.00     1.00 4457.00    4.00 92768.00  2060.00    42.51   141.57   31.84   31.85   26.50   0.22 100.00
sdz            1597.00     1.00 4370.00    4.00 94800.00  2060.00    44.29   140.67   31.97   31.97   29.50   0.23 100.00
sdaa              9.00     1.00 6026.00    4.00 96560.00  2060.00    32.71   142.98   23.73   23.73   23.50   0.17 100.00
sdab             15.00     0.00 6096.00    0.00 97776.00     0.00    32.08   142.96   23.49   23.49    0.00   0.16 100.00
sdac            649.00     0.00 1985.00    0.00 41904.00     0.00    42.22   146.40   32.15   32.15    0.00   0.50 100.10
sdad           1170.00     0.00 4652.00    0.00 92592.00     0.00    39.81   142.42   30.61   30.61    0.00   0.22 100.10
sdae             17.00     0.00 6155.00    0.00 98752.00     0.00    32.09   142.92   23.27   23.27    0.00   0.16 100.00
sdaf           1414.00     0.00 4558.00    0.00 95280.00     0.00    41.81   141.09   30.82   30.82    0.00   0.22 100.00
sdag             10.00     0.00 5966.00    0.00 95632.00     0.00    32.06   142.51   23.94   23.94    0.00   0.17 100.00

02/07/2019 07:42:58 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.28    0.00    3.91   18.90    0.00   76.91

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     1.00    0.00    3.00     0.00    32.00    21.33     0.01    2.67    0.00    2.67   1.33   0.40
sdb              11.00     0.00 6188.00    2.00 99184.00  2048.00    32.71   142.86   23.09   23.09   33.00   0.16 100.00
sdc             121.00     0.00 5602.00    2.00 92592.00  2048.00    33.78   141.95   25.36   25.36   33.50   0.18 100.00
sdd              14.00     0.00 6041.00    2.00 96864.00  2048.00    32.74   142.53   23.57   23.57   32.00   0.17 100.00
sde              15.00     0.00 6092.00    2.00 97712.00  2048.00    32.74   142.87   23.39   23.39   32.00   0.16 100.00
sdf              10.00     0.00 5990.00    2.00 96000.00  2048.00    32.73   142.68   23.74   23.73   34.00   0.17 100.00
sdg              18.00     0.00 6150.00    0.00 98688.00     0.00    32.09   142.61   23.22   23.22    0.00   0.16 100.00
sdh              13.00     0.00 6157.00    0.00 98752.00     0.00    32.08   142.85   23.21   23.21    0.00   0.16 100.00
sdi             588.00     0.00 5027.00    0.00 90624.00     0.00    36.05   140.68   28.10   28.10    0.00   0.20 100.00
sdj             354.00     0.00 5356.00    0.00 92544.00     0.00    34.56   140.73   26.40   26.40    0.00   0.19  99.90
