Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:49:43 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.26    0.00    2.34    4.43    0.00   92.97

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdg               2.00     0.00 5163.00 5156.00 20660.00 22664.00     8.40   140.58   13.61    5.63   21.60   0.10 100.00
sdh               2.00    15.00 13875.00 13775.00 55508.00 57196.00     8.15   139.41    5.05    1.92    8.19   0.04 100.00
sdi               0.00     1.00 8727.00 8523.00 34908.00 36136.00     8.24    66.24    3.84    1.89    5.83   0.06  97.40
sdj               0.00     5.00 7230.00 7053.00 28920.00 30272.00     8.29   140.71    9.85    4.04   15.81   0.07 100.00
sdk               0.00     3.00 8925.00 8790.00 35700.00 37212.00     8.23   140.87    7.97    3.13   12.88   0.06 100.00
sdl               4.00    15.00 13475.00 13615.00 53916.00 56564.00     8.16   139.38    5.15    2.00    8.28   0.04 100.00
sdm               0.00    11.00 12878.00 13122.00 51512.00 54572.00     8.16   140.05    5.38    2.11    8.59   0.04 100.00
sdn               3.00     8.00 13505.00 13662.00 54032.00 56720.00     8.15   139.17    5.13    1.99    8.22   0.04 100.00
sdo               0.00     3.00 4892.00 4704.00 19568.00 20868.00     8.43     7.33    0.76    0.79    0.74   0.10  94.30
sdp               1.00    17.00 12987.00 13109.00 51948.00 54544.00     8.16   140.33    5.37    2.09    8.63   0.04 100.10
sdq               0.00    12.00 11994.00 12131.00 47976.00 50608.00     8.17   141.00    5.85    2.25    9.40   0.04 100.10
sdr               0.00     5.00 10075.00 10061.00 40300.00 42304.00     8.20   140.95    7.00    2.64   11.36   0.05 100.10
sds               0.00    15.00 12955.00 13378.00 51820.00 55608.00     8.16   139.40    5.28    2.03    8.43   0.04 100.30
sdt               2.00    11.00 13291.00 13015.00 53172.00 54144.00     8.16   139.73    5.32    2.04    8.66   0.04 100.00
sdu               1.00     5.00 13356.00 13235.00 53428.00 55000.00     8.16   139.87    5.26    1.99    8.57   0.04 100.00
sdv               0.00    11.00 12834.00 12874.00 51336.00 53580.00     8.16   140.40    5.46    2.06    8.86   0.04 100.00
sdw               0.00     5.00 11163.00 11166.00 44652.00 46724.00     8.18   113.66    5.08    2.17    7.99   0.04  99.80
sdx               1.00     2.00 6350.00 6398.00 25404.00 27640.00     8.32   142.40   11.18    4.47   17.85   0.08 100.00
sdy               2.00    13.00 13450.00 13451.00 53812.00 57936.00     8.31   139.08    5.17    2.02    8.32   0.04 100.00
sdz               1.00    12.00 12953.00 12957.00 51816.00 55956.00     8.32   139.72    5.40    2.13    8.67   0.04 100.00
sdaa              1.00     7.00 7618.00 7728.00 30476.00 35020.00     8.54   140.50    9.16    3.56   14.69   0.07 100.00
sdab              0.00     5.00 5187.00 5122.00 20748.00 24588.00     8.80   141.22   13.71    5.33   22.19   0.10 100.00
sdac              1.00     9.00 12420.00 12474.00 49684.00 54012.00     8.33   139.87    5.61    2.18    9.03   0.04 100.00
sdad              2.00    13.00 13245.00 13348.00 52988.00 57528.00     8.31   139.13    5.24    2.04    8.41   0.04 100.00
sdae              1.00     7.00 8236.00 8073.00 32948.00 36400.00     8.50   141.66    8.67    3.31   14.14   0.06 100.00
sdaf              2.00    14.00 12313.00 12301.00 49264.00 53340.00     8.34   139.35    5.67    2.17    9.16   0.04 100.00
sdag              0.00     3.00 5799.00 5855.00 23196.00 27512.00     8.70   141.44   12.14    4.76   19.45   0.09 100.00

02/07/2019 07:49:50 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.51    0.00   19.37   10.88    0.00   68.24

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               1.00     5.00 10853.00 11121.00 43416.00 46544.00     8.19    58.20    2.65    1.57    3.71   0.05  99.60
sdc               5.00    21.00 13565.00 13421.00 54280.00 55808.00     8.16   138.96    5.15    1.95    8.38   0.04 100.00
sdd               1.00    16.00 13462.00 13755.00 53852.00 57124.00     8.15   133.80    4.94    1.93    7.88   0.04 100.10
sde               0.00     5.00 10445.00 10239.00 41780.00 43016.00     8.20   140.61    6.79    2.61   11.05   0.05 100.00
sdf               1.00     4.00 5015.00 4925.00 20064.00 21756.00     8.41   139.84   14.07    5.63   22.65   0.10 100.00
sdg               0.00     3.00 5153.00 5134.00 20612.00 22588.00     8.40   142.43   13.83    5.62   22.06   0.10 100.10
sdh               0.00    13.00 13857.00 13946.00 55428.00 57880.00     8.15   139.58    5.02    1.93    8.09   0.04 100.00
sdi               1.00    18.00 12667.00 12668.00 50672.00 52784.00     8.17   129.76    5.09    2.02    8.17   0.04  99.90
sdj               0.00     5.00 7439.00 7463.00 29756.00 31912.00     8.28   141.78    9.51    3.93   15.08   0.07 100.00
sdk               0.00     8.00 9813.00 10001.00 39252.00 42076.00     8.21   140.50    7.08    2.68   11.39   0.05 100.10
sdl               0.00    25.00 13533.00 13729.00 54132.00 57056.00     8.16   139.34    5.10    1.97    8.20   0.04 100.10
sdm               2.00    14.00 13203.00 12974.00 52820.00 53992.00     8.16   140.50    5.36    2.11    8.66   0.04 100.20
sdn               1.00    12.00 13356.00 13372.00 53428.00 57616.00     8.31   138.71    5.19    2.00    8.37   0.04 100.00
sdo               0.00     0.00 4918.00 4923.00 19672.00 23772.00     8.83     7.13    0.73    0.74    0.71   0.10  93.90
sdp               2.00    17.00 13108.00 12857.00 52444.00 55576.00     8.32   139.46    5.38    2.11    8.70   0.04  99.90
sdq               2.00    10.00 12091.00 12042.00 48372.00 52292.00     8.34   140.74    5.84    2.26    9.42   0.04  99.90
sdr               1.00     9.00 9880.00 9767.00 39520.00 43184.00     8.42   140.41    7.13    2.75   11.57   0.05 100.00
sds               1.00    20.00 13049.00 12994.00 52200.00 56140.00     8.32   139.02    5.34    2.07    8.62   0.04 100.00
sdt               0.00    14.00 13388.00 13391.00 53552.00 57700.00     8.31   139.62    5.22    1.96    8.47   0.04 100.00
sdu               0.00    19.00 13109.00 12900.00 52436.00 55756.00     8.32   139.64    5.37    2.04    8.75   0.04 100.00
sdv               0.00    18.00 12965.00 12824.00 51860.00 55448.00     8.32   140.46    5.45    2.07    8.86   0.04 100.00
sdw               2.00     5.00 7172.00 7128.00 28696.00 32612.00     8.57    62.16    4.40    2.58    6.23   0.07  98.90
sdx               0.00     7.00 6555.00 6476.00 26220.00 30012.00     8.63   141.31   10.84    4.40   17.35   0.08 100.00
sdy               0.00     7.00 11225.00 11276.00 44900.00 47172.00     8.18    74.32    3.29    1.62    4.96   0.04 100.00
sdz               2.00     9.00 12943.00 13006.00 51780.00 54100.00     8.16   140.54    5.41    2.13    8.68   0.04 100.00
sdaa              1.00     4.00 7771.00 7777.00 31088.00 33164.00     8.26   140.89    9.05    3.43   14.67   0.06 100.00
sdab              0.00     1.00 5129.00 5146.00 20516.00 22628.00     8.40   140.87   13.70    5.42   21.96   0.10 100.20
sdac              0.00    16.00 12329.00 12150.00 49316.00 50704.00     8.17   140.47    5.74    2.18    9.36   0.04 100.00
sdad              1.00    16.00 13677.00 13167.00 54712.00 54772.00     8.16   139.40    5.18    2.01    8.46   0.04 100.10
sdae              0.00     4.00 8080.00 8288.00 32320.00 35208.00     8.25   140.77    8.60    3.22   13.84   0.06 100.00
sdaf              2.00    14.00 12913.00 12883.00 51656.00 53628.00     8.16   140.22    5.43    2.07    8.80   0.04 100.00
sdag              0.00     6.00 6214.00 6371.00 24856.00 27548.00     8.33   142.25   11.28    4.36   18.03   0.08 100.00

02/07/2019 07:49:51 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.57    0.00   19.04   10.88    0.00   68.51

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00     0.00 10244.00 10319.00 40976.00 43316.00     8.20    42.92    2.13    1.41    2.84   0.05  99.40
sdc               3.00    12.00 13494.00 13546.00 53988.00 56272.00     8.16   139.35    5.16    1.95    8.36   0.04 100.00
sdd               1.00     3.00 9938.00 10102.00 39756.00 42460.00     8.21    46.65    2.33    1.44    3.20   0.05  99.90
sde               1.00     8.00 10294.00 10154.00 41180.00 42688.00     8.20   140.56    6.88    2.65   11.17   0.05 100.00
sdf               0.00     4.00 5240.00 5174.00 20960.00 24792.00     8.79   139.98   13.37    5.30   21.54   0.10 100.00
sdg               0.00     5.00 5374.00 5196.00 21496.00 24884.00     8.78   143.73   13.58    5.57   21.86   0.09 100.00
sdh               5.00    19.00 13518.00 13588.00 54092.00 58496.00     8.31   139.90    5.16    1.98    8.32   0.04 100.00
sdi               0.00     9.00 13441.00 13522.00 53764.00 58204.00     8.31   139.36    5.16    2.01    8.29   0.04 100.00
sdj               0.00     4.00 7467.00 7376.00 29868.00 33600.00     8.55   141.37    9.54    3.90   15.24   0.07 100.00
sdk               2.00     6.00 9529.00 9701.00 38124.00 42908.00     8.43   140.67    7.31    2.80   11.75   0.05 100.10
sdl               2.00    20.00 13845.00 13704.00 55388.00 58976.00     8.30   139.63    5.07    1.99    8.19   0.04 100.00
sdm               1.00    18.00 12983.00 13170.00 51936.00 56836.00     8.32   139.68    5.35    2.08    8.58   0.04 100.00
sdn               2.00    12.00 11870.00 12006.00 47488.00 50112.00     8.18   139.60    5.84    2.27    9.37   0.04 100.10
sdo               2.00     4.00 10068.00 9906.00 40280.00 41680.00     8.21   121.02    6.01    2.48    9.59   0.05  99.50
sdp               0.00    18.00 11617.00 11529.00 46468.00 48228.00     8.18   140.41    6.04    2.37    9.74   0.04 100.30
sdq               1.00    11.00 11959.00 12109.00 47840.00 50520.00     8.17   140.99    5.85    2.26    9.39   0.04 100.10
sdr               2.00     8.00 9902.00 9579.00 39620.00 40388.00     8.21   140.94    7.24    2.76   11.88   0.05 100.10
sds               1.00    11.00 11068.00 10756.00 44276.00 45104.00     8.19   140.63    6.43    2.58   10.39   0.05 100.00
sdt               3.00    21.00 13521.00 13445.00 54096.00 55904.00     8.16   139.77    5.18    1.99    8.39   0.04 100.00
sdu               2.00    16.00 12957.00 12908.00 51836.00 53736.00     8.16   140.29    5.42    2.04    8.80   0.04 100.10
sdv               1.00    13.00 13080.00 12898.00 52324.00 53680.00     8.16   140.14    5.40    2.03    8.80   0.04 100.00
sdw               0.00     0.00 7179.00 7174.00 28716.00 30736.00     8.28    49.55    3.45    2.31    4.60   0.07  99.00
sdx               2.00     6.00 6662.00 6451.00 26656.00 27868.00     8.32   142.09   10.80    4.33   17.49   0.08 100.10
sdy               1.00    25.00 13613.00 13624.00 54456.00 56632.00     8.16   138.95    5.12    2.00    8.24   0.04 100.00
sdz               1.00    16.00 12589.00 12669.00 50360.00 52780.00     8.17   140.20    5.56    2.12    8.97   0.04 100.00
sdaa              0.00    14.00 7346.00 7401.00 29376.00 31700.00     8.28   140.95    9.57    3.58   15.50   0.07 100.00
sdab              0.00     4.00 6343.00 6151.00 25372.00 26660.00     8.33   141.28   11.37    4.43   18.53   0.08 100.00
sdac              3.00    12.00 12405.00 12421.00 49632.00 51772.00     8.17   140.76    5.66    2.14    9.17   0.04 100.20
sdad              3.00    22.00 13236.00 13173.00 52956.00 54820.00     8.16   139.20    5.27    2.05    8.51   0.04 100.10
sdae              2.00     3.00 7727.00 7776.00 30916.00 33156.00     8.27   140.76    9.10    3.43   14.74   0.06 100.00
sdaf              1.00    12.00 12800.00 12851.00 51208.00 53492.00     8.16   139.98    5.46    2.08    8.84   0.04 100.00
sdag              0.00     4.00 6284.00 6223.00 25136.00 26948.00     8.33   141.78   11.36    4.38   18.42   0.08 100.00

02/07/2019 07:49:52 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.51    0.00   18.99   11.05    0.00   68.45

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00     1.00 10511.00 10360.00 42044.00 45524.00     8.39    35.46    1.70    1.28    2.12   0.05  99.40
sdc               2.00    17.00 13302.00 13263.00 53216.00 57200.00     8.31   139.91    5.26    2.00    8.52   0.04 100.10
sdd               1.00     3.00 9491.00 9185.00 37968.00 40832.00     8.44    69.42    3.72    1.99    5.50   0.05  99.90
sde               0.00     8.00 10381.00 10079.00 41524.00 44428.00     8.40   140.60    6.87    2.65   11.22   0.05 100.00
sdf               1.00     3.00 5461.00 5271.00 21848.00 23136.00     8.38   142.85   13.41    5.28   21.83   0.09 100.00
sdg               0.00     2.00 5435.00 5494.00 21740.00 24024.00     8.37   142.07   13.03    5.12   20.87   0.09 100.10
sdh               1.00    18.00 13984.00 13784.00 55940.00 57260.00     8.15   139.75    5.03    1.93    8.18   0.04 100.00
sdi               1.00    15.00 13643.00 13325.00 54576.00 55400.00     8.16   139.27    5.16    1.99    8.40   0.04 100.10
sdj               0.00     8.00 7513.00 7516.00 30052.00 32136.00     8.28   141.16    9.39    3.83   14.96   0.07 100.00
sdk               0.00     7.00 9751.00 9578.00 39004.00 40380.00     8.21   140.57    7.27    2.84   11.77   0.05 100.00
sdl               2.00    18.00 13559.00 13624.00 54244.00 56608.00     8.16   139.01    5.11    1.99    8.22   0.04 100.00
sdm               1.00    19.00 13148.00 13240.00 52596.00 55076.00     8.16   140.34    5.31    2.08    8.53   0.04 100.00
sdn               1.00    11.00 11982.00 11972.00 47932.00 49972.00     8.17   139.95    5.84    2.31    9.38   0.04 100.00
sdo               1.00     9.00 11015.00 10767.00 44064.00 45144.00     8.19   140.99    6.47    2.62   10.41   0.05 100.00
sdp               4.00    19.00 11269.00 11211.00 45092.00 46960.00     8.19   140.88    6.25    2.50   10.02   0.04 100.00
sdq               4.00    19.00 11771.00 11640.00 47100.00 48676.00     8.18   140.52    6.00    2.35    9.70   0.04 100.00
sdr               2.00    11.00 9875.00 9775.00 39508.00 41184.00     8.21   140.72    7.16    2.72   11.66   0.05 100.00
sds               2.00    16.00 10380.00 10344.00 41528.00 43484.00     8.20   141.13    6.82    2.81   10.85   0.05 100.00
sdt               3.00    18.00 13370.00 13186.00 53488.00 54852.00     8.16   139.61    5.26    2.00    8.56   0.04 100.00
sdu               2.00    19.00 12848.00 12953.00 51400.00 53928.00     8.16   140.07    5.42    2.06    8.75   0.04 100.10
sdv               0.00    19.00 12883.00 12945.00 51528.00 53900.00     8.16   140.39    5.43    2.08    8.77   0.04 100.00
sdw               0.00     4.00 7691.00 7729.00 30764.00 32972.00     8.27    68.27    4.43    2.77    6.08   0.06  99.20
sdx               0.00     5.00 6484.00 6604.00 25936.00 28476.00     8.31   142.01   10.89    4.40   17.26   0.08 100.00
sdy               1.00    18.00 13455.00 13836.00 53824.00 57460.00     8.16   139.09    5.10    1.96    8.15   0.04 100.10
sdz               2.00    14.00 12732.00 12839.00 50936.00 53448.00     8.16   140.18    5.47    2.10    8.81   0.04 100.20
sdaa              0.00     5.00 7199.00 7242.00 28804.00 31028.00     8.29   141.09    9.75    3.60   15.87   0.07 100.00
sdab              0.00     9.00 7521.00 7636.00 30084.00 32616.00     8.27   140.87    9.25    3.47   14.95   0.07 100.10
sdac              2.00    12.00 12299.00 12245.00 49204.00 53104.00     8.34   140.31    5.71    2.15    9.28   0.04 100.00
sdad              1.00    22.00 13262.00 13270.00 53052.00 57248.00     8.31   139.05    5.23    2.06    8.41   0.04 100.10
sdae              2.00     2.00 7463.00 7363.00 29860.00 33540.00     8.55   141.43    9.51    3.65   15.45   0.07 100.00
sdaf              1.00    16.00 12531.00 12326.00 50128.00 53448.00     8.33   140.52    5.65    2.14    9.22   0.04 100.00
sdag              0.00     7.00 6118.00 6180.00 24472.00 28828.00     8.67   141.94   11.55    4.39   18.62   0.08 100.00

02/07/2019 07:49:53 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.53    0.00   19.35   10.62    0.00   68.50

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               1.00     5.00 10615.00 10311.00 42464.00 43304.00     8.20    33.62    1.61    1.28    1.94   0.05  99.20
sdc               3.00    22.00 13413.00 13607.00 53664.00 56556.00     8.16   139.45    5.16    1.93    8.35   0.04 100.00
sdd               0.00     3.00 9341.00 9243.00 37364.00 39024.00     8.22    49.91    2.65    1.79    3.51   0.05 100.00
sde               2.00    13.00 10288.00 10022.00 41160.00 42180.00     8.21   141.01    6.94    2.68   11.30   0.05 100.00
sdf               0.00     3.00 5358.00 5419.00 21432.00 23728.00     8.38   140.91   13.09    5.09   21.00   0.09 100.00
sdg               1.00     6.00 5491.00 5507.00 21968.00 24092.00     8.38   141.42   12.84    5.05   20.61   0.09 100.00
sdh               5.00    18.00 11038.00 10989.00 44172.00 46068.00     8.19   139.92    6.38    2.47   10.31   0.05 100.00
sdi               3.00    18.00 13223.00 13281.00 52904.00 55236.00     8.16   139.08    5.24    2.02    8.45   0.04 100.00
sdj               1.00     8.00 7578.00 7450.00 30316.00 31872.00     8.28   140.86    9.36    3.76   15.05   0.07 100.00
sdk               0.00     8.00 9648.00 9502.00 38592.00 40076.00     8.22   140.82    7.33    2.83   11.90   0.05 100.00
sdl               3.00    20.00 13847.00 13924.00 55400.00 57816.00     8.15   138.91    5.00    1.94    8.04   0.04 100.10
sdm               0.00    22.00 12949.00 13185.00 51796.00 54868.00     8.16   140.44    5.37    2.09    8.59   0.04 100.10
sdn               1.00    18.00 9948.00 10096.00 39796.00 42492.00     8.21   141.19    7.03    2.72   11.28   0.05 100.10
sdo               1.00     9.00 9551.00 9396.00 38208.00 39660.00     8.22   141.50    7.45    2.95   12.03   0.05 100.00
