Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:47:40 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.23    0.00    2.01    3.80    0.00   93.96

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdz               0.00    55.00    0.00  279.00     0.00 84480.00   605.59   143.68  524.71    0.00  524.71   3.58 100.00
sdaa              0.00    37.00    0.00  208.00     0.00 61952.00   595.69   143.07  687.99    0.00  687.99   4.81 100.00
sdab              0.00    39.00    0.00  192.00     0.00 59392.00   618.67   142.71  917.91    0.00  917.91   5.21 100.00
sdac              0.00    38.00    0.00  224.00     0.00 68096.00   608.00   142.92  654.01    0.00  654.01   4.46 100.00
sdad              0.00    23.00    0.00  192.00     0.00 56832.00   592.00   142.86  752.77    0.00  752.77   5.21 100.00
sdae              0.00    42.00    0.00  217.00     0.00 67076.00   618.21   143.10  669.18    0.00  669.18   4.61 100.00
sdaf              0.00   238.00    0.00  627.00     0.00 214016.00   682.67   140.55  226.87    0.00  226.87   1.59 100.00
sdag              0.00   150.00    0.00  256.00     0.00 112128.00   876.00   121.85  480.50    0.00  480.50   3.91 100.00

02/07/2019 07:48:01 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.68    0.00    1.16   28.15    0.00   70.01

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    40.00    0.00  243.00     0.00 72460.00   596.38   110.43  526.36    0.00  526.36   4.12 100.00
sdc               0.00    37.00    0.00  324.00     0.00 110092.00   679.58   111.47  355.02    0.00  355.02   3.09 100.00
sdd               0.00    44.00    0.00  237.00     0.00 72456.00   611.44   117.87  627.19    0.00  627.19   4.22 100.00
sde               0.00    33.00    0.00  253.00     0.00 74768.00   591.05   101.78  622.38    0.00  622.38   3.95 100.00
sdf               0.00    41.00    0.00  275.00     0.00 79632.00   579.14   106.02  494.52    0.00  494.52   3.64 100.00
sdg               0.00    52.00    0.00  238.00     0.00 72460.00   608.91   122.88  584.40    0.00  584.40   4.20 100.00
sdh               0.00    16.00    0.00  180.00     0.00 49920.00   554.67   120.48  820.27    0.00  820.27   5.56 100.00
sdi               0.00   166.00    0.00  618.00     0.00 211984.00   686.03   120.87  199.91    0.00  199.91   1.62 100.00
sdj               0.00   157.00    0.00  617.00     0.00 213520.00   692.12   119.50  199.56    0.00  199.56   1.62 100.00
sdk               0.00   100.00    0.00  284.00     0.00 105488.00   742.87   104.62  384.62    0.00  384.62   3.52 100.00
sdl               0.00    27.00    0.00  249.00     0.00 77056.00   618.92   118.79  606.84    0.00  606.84   4.02 100.00
sdm               0.00    41.00    0.00  224.00     0.00 66572.00   594.39   114.28  623.60    0.00  623.60   4.46 100.00
sdn               0.00   200.00    0.00  599.00     0.00 212748.00   710.34   125.03  215.57    0.00  215.57   1.67 100.00
sdo               0.00    61.00    0.00  282.00     0.00 82184.00   582.87   131.43  423.96    0.00  423.96   3.55 100.00
sdp               0.00    23.00    0.00  208.00     0.00 59148.00   568.73   103.61  720.16    0.00  720.16   4.81 100.00
sdq               0.00    18.00    0.00  145.00     0.00 43008.00   593.21   143.34 1011.83    0.00 1011.83   6.90 100.00
sdr               0.00    26.00    0.00  202.00     0.00 58376.00   577.98   119.63  686.39    0.00  686.39   4.95 100.00
sds               0.00    19.00    0.00  171.00     0.00 49160.00   574.97   119.60  889.26    0.00  889.26   5.85 100.00
sdt               0.00    53.00    0.00  244.00     0.00 73736.00   604.39   136.87  559.84    0.00  559.84   4.10 100.00
sdu               0.00    40.00    0.00  187.00     0.00 54536.00   583.27   132.13  771.18    0.00  771.18   5.35 100.00
sdv               0.00    49.00    0.00  244.00     0.00 70668.00   579.25   133.31  519.67    0.00  519.67   4.10 100.00
sdw               0.00    54.00    0.00  301.00     0.00 108044.00   717.90   117.39  388.14    0.00  388.14   3.32 100.00
sdx               0.00    25.00    0.00  200.00     0.00 55820.00   558.20    98.88  795.99    0.00  795.99   5.00 100.00
sdy               0.00   210.00    0.00  555.00     0.00 208396.00   750.98   119.88  216.25    0.00  216.25   1.80 100.00
sdz               0.00    55.00    0.00  275.00     0.00 83976.00   610.73   132.31  491.34    0.00  491.34   3.64 100.00
sdaa              0.00    26.00    0.00  210.00     0.00 61448.00   585.22   123.80  773.07    0.00  773.07   4.76 100.00
sdab              0.00    24.00    0.00  199.00     0.00 59400.00   596.98   123.04  807.25    0.00  807.25   5.03 100.00
sdac              0.00    37.00    0.00  231.00     0.00 68364.00   591.90   113.92  659.68    0.00  659.68   4.33 100.00
sdad              0.00    31.00    0.00  197.00     0.00 55048.00   558.86   131.51  713.51    0.00  713.51   5.08 100.00
sdae              0.00    39.00    0.00  234.00     0.00 68616.00   586.46   121.96  648.70    0.00  648.70   4.27 100.00
sdaf              0.00   185.00    0.00  594.00     0.00 213004.00   717.19   129.01  216.13    0.00  216.13   1.68 100.00
sdag              0.00     7.00    0.00  389.00     0.00 111112.00   571.27   127.72  342.30    0.00  342.30   2.57 100.00

02/07/2019 07:48:02 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.69    0.00    1.09   25.35    0.00   72.87

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    47.00    0.00  237.00     0.00 73216.00   617.86   143.83  473.37    0.00  473.37   4.22 100.00
sdc               0.00     7.00    0.00  402.00     0.00 106496.00   529.83   143.00  321.20    0.00  321.20   2.49 100.00
sdd               0.00    34.00    0.00  240.00     0.00 71172.00   593.10   142.47  471.60    0.00  471.60   4.17 100.00
sde               0.00    49.00    0.00  244.00     0.00 72704.00   595.93   143.39  413.88    0.00  413.88   4.10 100.00
sdf               0.00    57.00    0.00  252.00     0.00 78848.00   625.78   142.95  438.50    0.00  438.50   3.97 100.00
sdg               0.00    49.00    0.00  216.00     0.00 71172.00   659.00   143.49  567.55    0.00  567.55   4.63 100.00
sdh               0.00    39.00    0.00  176.00     0.00 49168.00   558.73   119.97  550.07    0.00  550.07   5.68 100.00
sdi               0.00    26.00    0.00  808.00     0.00 214016.00   529.74   142.34  179.35    0.00  179.35   1.24 100.00
sdj               0.00    30.00    0.00  807.00     0.00 213760.00   529.76   142.57  179.08    0.00  179.08   1.24 100.00
sdk               0.00    12.00    0.00  373.00     0.00 104960.00   562.79   143.25  382.56    0.00  382.56   2.68 100.00
sdl               0.00    55.00    0.00  264.00     0.00 74764.00   566.39   130.44  364.09    0.00  364.09   3.79 100.00
sdm               0.00    52.00    0.00  207.00     0.00 66560.00   643.09   142.46  546.08    0.00  546.08   4.83 100.00
sdn               0.00    29.00    0.00  804.00     0.00 212224.00   527.92   142.76  181.21    0.00  181.21   1.24 100.00
sdo               0.00    68.00    0.00  251.00     0.00 81924.00   652.78   143.80  606.07    0.00  606.07   3.98 100.00
sdp               0.00    29.00    0.00  206.00     0.00 56580.00   549.32   143.79  518.69    0.00  518.69   4.85 100.00
sdq               0.00    15.00    0.00  162.00     0.00 45320.00   559.51   112.07  918.12    0.00  918.12   6.17 100.00
sdr               0.00    27.00    0.00  202.00     0.00 57604.00   570.34   143.47  584.52    0.00  584.52   4.95 100.00
sds               0.00    31.00    0.00  170.00     0.00 49156.00   578.31   142.96  654.42    0.00  654.42   5.88 100.00
sdt               0.00    55.00    0.00  227.00     0.00 73476.00   647.37   142.83  636.37    0.00  636.37   4.41 100.00
sdu               0.00    31.00    0.00  179.00     0.00 54276.00   606.44   143.78  730.92    0.00  730.92   5.59 100.00
sdv               0.00    49.00    0.00  222.00     0.00 71168.00   641.15   143.05  596.10    0.00  596.10   4.50 100.00
sdw               0.00    12.00    0.00  411.00     0.00 107520.00   523.21   143.12  322.83    0.00  322.83   2.43 100.00
sdx               0.00    34.00    0.00  188.00     0.00 55296.00   588.26   144.01  471.97    0.00  471.97   5.32 100.00
sdy               0.00    23.00    0.00  816.00     0.00 213248.00   522.67   142.93  170.46    0.00  170.46   1.23 100.00
sdz               0.00    67.00    0.00  261.00     0.00 82692.00   633.66   142.72  519.98    0.00  519.98   3.83 100.00
sdaa              0.00    33.00    0.00  213.00     0.00 59908.00   562.52   142.91  533.67    0.00  533.67   4.69 100.00
sdab              0.00    34.00    0.00  203.00     0.00 60420.00   595.27   142.93  683.30    0.00  683.30   4.93 100.00
sdac              0.00    53.00    0.00  218.00     0.00 67584.00   620.04   144.14  420.23    0.00  420.23   4.59 100.00
sdad              0.00    24.00    0.00  181.00     0.00 54788.00   605.39   142.97  693.01    0.00  693.01   5.52 100.00
sdae              0.00    36.00    0.00  223.00     0.00 66564.00   596.99   142.87  510.52    0.00  510.52   4.49 100.10
sdaf              0.00    35.00    0.00  795.00     0.00 213248.00   536.47   142.63  183.22    0.00  183.22   1.26 100.10
sdag              0.00    13.00    0.00  416.00     0.00 109060.00   524.33   143.17  336.00    0.00  336.00   2.41 100.10

02/07/2019 07:48:03 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.68    0.00    1.12   22.44    0.00   75.76

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    50.00    0.00  231.00     0.00 73216.00   633.90   142.22  630.08    0.00  630.08   4.33 100.00
sdc               0.00    15.00    0.00  405.00     0.00 105984.00   523.38   142.57  354.48    0.00  354.48   2.47 100.00
sdd               0.00    55.00    0.00  223.00     0.00 69376.00   622.21   143.00  625.07    0.00  625.07   4.48 100.00
sde               0.00    41.00    0.00  237.00     0.00 72960.00   615.70   143.68  612.45    0.00  612.45   4.22 100.00
sdf               0.00    73.00    0.00  250.00     0.00 79360.00   634.88   143.19  586.56    0.00  586.56   4.00 100.00
sdg               0.00    40.00    0.00  235.00     0.00 70656.00   601.33   143.63  649.50    0.00  649.50   4.26 100.00
sdh               0.00    22.00    0.00  172.00     0.00 49408.00   574.51   143.94  634.62    0.00  634.62   5.81 100.00
sdi               0.00    32.00    0.00  804.00     0.00 214016.00   532.38   142.52  169.97    0.00  169.97   1.24 100.00
sdj               0.00    54.00    0.00  785.00     0.00 213760.00   544.61   142.38  179.48    0.00  179.48   1.27 100.00
sdk               0.00    17.00    0.00  392.00     0.00 104960.00   535.51   142.71  355.68    0.00  355.68   2.55 100.00
sdl               0.00    55.00    0.00  244.00     0.00 74752.00   612.72   142.78  599.84    0.00  599.84   4.10 100.00
sdm               0.00    44.00    0.00  215.00     0.00 68608.00   638.21   143.57  689.19    0.00  689.19   4.65 100.00
sdn               0.00    39.00    0.00  794.00     0.00 214784.00   541.02   142.25  178.79    0.00  178.79   1.26 100.00
sdo               0.00    59.00    0.00  245.00     0.00 80132.00   654.14   143.47  571.35    0.00  571.35   4.08 100.00
sdp               0.00    40.00    0.00  191.00     0.00 57856.00   605.82   143.55  702.20    0.00  702.20   5.24 100.00
sdq               0.00    28.00    0.00  161.00     0.00 46596.00   578.83   142.91  698.75    0.00  698.75   6.21 100.00
sdr               0.00    26.00    0.00  183.00     0.00 54272.00   593.14   143.10  762.61    0.00  762.61   5.46 100.00
sds               0.00    26.00    0.00  167.00     0.00 48896.00   585.58   143.59  832.53    0.00  832.53   5.99 100.00
sdt               0.00    51.00    0.00  230.00     0.00 72192.00   627.76   143.38  632.46    0.00  632.46   4.35 100.00
sdu               0.00    33.00    0.00  178.00     0.00 54272.00   609.80   143.66  710.82    0.00  710.82   5.62 100.00
sdv               0.00    48.00    0.00  231.00     0.00 72192.00   625.04   144.40  666.15    0.00  666.15   4.33 100.00
sdw               0.00    18.00    0.00  405.00     0.00 107264.00   529.70   143.44  367.02    0.00  367.02   2.47 100.00
sdx               0.00    40.00    0.00  183.00     0.00 54528.00   595.93   143.84  777.61    0.00  777.61   5.46 100.00
sdy               0.00    42.00    0.00  793.00     0.00 213504.00   538.47   143.40  185.17    0.00  185.17   1.26 100.00
sdz               0.00    80.00    0.00  253.00     0.00 83200.00   657.71   143.49  576.83    0.00  576.83   3.95 100.00
sdaa              0.00    45.00    0.00  200.00     0.00 61440.00   614.40   142.91  667.12    0.00  667.12   5.00 100.00
sdab              0.00    28.00    0.00  207.00     0.00 59392.00   573.84   143.30  673.00    0.00  673.00   4.83 100.00
sdac              0.00    57.00    0.00  213.00     0.00 66816.00   627.38   143.06  663.85    0.00  663.85   4.69 100.00
sdad              0.00    28.00    0.00  188.00     0.00 54016.00   574.64   143.21  754.31    0.00  754.31   5.32 100.00
sdae              0.00    57.00    0.00  218.00     0.00 68096.00   624.73   143.04  648.09    0.00  648.09   4.58  99.90
sdaf              0.00    44.00    0.00  793.00     0.00 213760.00   539.12   142.91  179.26    0.00  179.26   1.26 100.00
sdag              0.00    17.00    0.00  410.00     0.00 109312.00   533.23   143.10  352.26    0.00  352.26   2.44 100.00

02/07/2019 07:48:04 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.70    0.00    1.11   21.22    0.00   76.96

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    52.00    0.00  231.00     0.00 71680.00   620.61   143.62  604.55    0.00  604.55   4.33 100.00
sdc               0.00    23.00    0.00  392.00     0.00 106496.00   543.35   143.51  394.24    0.00  394.24   2.55 100.00
sdd               0.00    46.00    0.00  223.00     0.00 71680.00   642.87   143.12  647.55    0.00  647.55   4.48 100.00
sde               0.00    60.00    0.00  239.00     0.00 75012.00   627.72   144.06  607.79    0.00  607.79   4.18 100.00
sdf               0.00    67.00    0.00  243.00     0.00 79872.00   657.38   142.72  590.74    0.00  590.74   4.12 100.00
sdg               0.00    63.00    0.00  231.00     0.00 72704.00   629.47   142.80  610.87    0.00  610.87   4.33 100.00
sdh               0.00    24.00    0.00  166.00     0.00 49408.00   595.28   142.73  906.89    0.00  906.89   6.02 100.00
sdi               0.00    53.00    0.00  778.00     0.00 211968.00   544.90   142.75  187.13    0.00  187.13   1.29 100.10
sdj               0.00    56.00    0.00  779.00     0.00 213248.00   547.49   142.69  181.69    0.00  181.69   1.28 100.00
sdk               0.00    13.00    0.00  392.00     0.00 104192.00   531.59   143.15  371.64    0.00  371.64   2.55 100.00
sdl               0.00    53.00    0.00  219.00     0.00 71168.00   649.94   143.83  646.16    0.00  646.16   4.57 100.00
sdm               0.00    50.00    0.00  214.00     0.00 66816.00   624.45   143.53  656.86    0.00  656.86   4.67 100.00
