Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:44:36 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.20    0.00    1.96    2.62    0.00   95.22

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdg               0.00    48.00    0.00 4325.00     0.00 72016.00    33.30   143.06   33.13    0.00   33.13   0.23 100.00
sdh               0.00    36.00    0.00 3259.00     0.00 54720.00    33.58   144.22   44.26    0.00   44.26   0.31 100.00
sdi               0.00   838.00    0.00 12360.00     0.00 213056.00    34.48   140.87   11.39    0.00   11.39   0.08 100.00
sdj               0.00   801.00    0.00 12395.00     0.00 212976.00    34.36   141.24   11.35    0.00   11.35   0.08 100.00
sdk               0.00  1093.00    0.00 5522.00     0.00 107536.00    38.95   141.89   25.63    0.00   25.63   0.18 100.00
sdl               0.00    55.00    0.00 4467.00     0.00 74384.00    33.30   142.62   32.07    0.00   32.07   0.22 100.00
sdm               0.00    55.00    0.00 4369.00     0.00 72800.00    33.33   141.23   32.29    0.00   32.29   0.23 100.00
sdn               0.00   758.00    0.00 12455.00     0.00 213132.00    34.22   141.07   11.34    0.00   11.34   0.08 100.00
sdo               0.00    38.00    0.00 3450.00     0.00 57808.00    33.51   141.59   41.90    0.00   41.90   0.29 100.00
sdp               0.00    37.00    0.00 3397.00     0.00 54912.00    32.33   140.47   41.36    0.00   41.36   0.29 100.00
sdq               0.00    44.00    0.00 3602.00     0.00 58336.00    32.39   143.57   40.35    0.00   40.35   0.28 100.10
sdr               0.00    27.00    0.00 3261.00     0.00 52576.00    32.25   143.53   44.23    0.00   44.23   0.31 100.00
sds               0.00    61.00    0.00 4326.00     0.00 70140.00    32.43   140.23   32.68    0.00   32.68   0.23 100.00
sdt               0.00    49.00    0.00 4331.00     0.00 70060.00    32.35   140.86   32.61    0.00   32.61   0.23 100.00
sdu               0.00    51.00    0.00 4369.00     0.00 70656.00    32.34   138.30   31.84    0.00   31.84   0.23 100.00
sdv               0.00    57.00    0.00 4421.00     0.00 71568.00    32.38   141.04   32.03    0.00   32.03   0.23 100.00
sdw               0.00   873.00    0.00 5727.00     0.00 105056.00    36.69   141.33   24.70    0.00   24.70   0.17 100.00
sdx               0.00    42.00    0.00 4367.00     0.00 70544.00    32.31   140.76   32.15    0.00   32.15   0.23 100.00
sdy               0.00   433.00    0.00 12919.00     0.00 213424.00    33.04   139.81   10.80    0.00   10.80   0.08 100.00
sdz               0.00    40.00    0.00 4261.00     0.00 68768.00    32.28   141.23   33.07    0.00   33.07   0.23 100.00
sdaa              0.00    60.00    0.00 4488.00     0.00 72784.00    32.43   142.48   31.85    0.00   31.85   0.22 100.00
sdab              0.00    38.00    0.00 3356.00     0.00 54288.00    32.35   141.94   42.30    0.00   42.30   0.30 100.00
sdac              0.00    49.00    0.00 4167.00     0.00 67424.00    32.36   143.39   34.28    0.00   34.28   0.24 100.00
sdad              0.00    27.00    0.00 2965.00     0.00 47856.00    32.28   142.82   48.25    0.00   48.25   0.34 100.00
sdae              0.00    54.00    0.00 4568.00     0.00 73984.00    32.39   142.50   31.25    0.00   31.25   0.22 100.00
sdaf              0.00   725.00    0.00 12518.00     0.00 211792.00    33.84   140.91   11.24    0.00   11.24   0.08 100.00
sdag              0.00  1005.00    0.00 5654.00     0.00 106272.00    37.59   142.34   25.08    0.00   25.08   0.18 100.00

02/07/2019 07:44:57 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.01    0.00    4.82   21.91    0.00   72.26

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    34.00    0.00 2999.00     0.00 48464.00    32.32   140.04   48.06    0.00   48.06   0.33 100.00
sdc               0.00  1194.00    0.00 5252.00     0.00 103824.00    39.54   137.32   26.28    0.00   26.28   0.19 100.00
sdd               0.00    58.00    0.00 4305.00     0.00 69744.00    32.40   140.43   32.85    0.00   32.85   0.23 100.00
sde               0.00    61.00    0.00 4377.00     0.00 70976.00    32.43   143.37   32.66    0.00   32.66   0.23 100.00
sdf               0.00    55.00    0.00 4452.00     0.00 72080.00    32.38   140.73   31.61    0.00   31.61   0.22 100.00
sdg               0.00    57.00    0.00 4437.00     0.00 71856.00    32.39   143.26   32.24    0.00   32.24   0.23 100.00
sdh               0.00    28.00    0.00 3315.00     0.00 53456.00    32.25   141.67   42.72    0.00   42.72   0.30 100.00
sdi               0.00  2489.00    0.00 10844.00     0.00 213456.00    39.37   139.47   12.84    0.00   12.84   0.09 100.00
sdj               0.00  2417.00    0.00 10884.00     0.00 213008.00    39.14   139.57   12.88    0.00   12.88   0.09 100.00
sdk               0.00  1356.00    0.00 5142.00     0.00 104576.00    40.68   139.20   27.14    0.00   27.14   0.19 100.00
sdl               0.00    56.00    0.00 4525.00     0.00 73296.00    32.40   141.44   31.20    0.00   31.20   0.22 100.00
sdm               0.00    67.00    0.00 4424.00     0.00 71728.00    32.43   140.83   31.77    0.00   31.77   0.23 100.00
sdn               0.00  2458.00    0.00 10865.00     0.00 213508.00    39.30   139.91   12.87    0.00   12.87   0.09 100.00
sdo               0.00    37.00    0.00 3518.00     0.00 56864.00    32.33   141.80   40.34    0.00   40.34   0.28 100.00
sdp               0.00    23.00    0.00 3407.00     0.00 54864.00    32.21   140.51   41.17    0.00   41.17   0.29 100.00
sdq               0.00    36.00    0.00 3630.00     0.00 58640.00    32.31   140.80   38.72    0.00   38.72   0.28 100.00
sdr               0.00    32.00    0.00 3209.00     0.00 51808.00    32.29   141.95   43.85    0.00   43.85   0.31 100.00
sds               0.00    45.00    0.00 4318.00     0.00 69796.00    32.33   143.44   33.03    0.00   33.03   0.23 100.00
sdt               0.00    61.00    0.00 4221.00     0.00 70516.00    33.41   144.24   33.44    0.00   33.44   0.24 100.00
sdu               0.00    64.00    0.00 4250.00     0.00 71008.00    33.42   145.53   33.99    0.00   33.99   0.24 100.00
sdv               0.00    57.00    0.00 4292.00     0.00 71552.00    33.34   144.42   33.44    0.00   33.44   0.23 100.00
sdw               0.00  1774.00    0.00 4992.00     0.00 109648.00    43.93   139.75   27.84    0.00   27.84   0.20 100.00
sdx               0.00    56.00    0.00 4274.00     0.00 71232.00    33.33   143.98   33.62    0.00   33.62   0.23 100.00
sdy               0.00  1782.00    0.00 11437.00     0.00 213088.00    37.26   141.29   12.36    0.00   12.36   0.09 100.00
sdz               0.00    49.00    0.00 4132.00     0.00 68896.00    33.35   143.54   34.76    0.00   34.76   0.24 100.00
sdaa              0.00    63.00    0.00 4346.00     0.00 72528.00    33.38   140.98   32.29    0.00   32.29   0.23 100.00
sdab              0.00    27.00    0.00 3260.00     0.00 54592.00    33.49   139.55   42.90    0.00   42.90   0.31 100.10
sdac              0.00    53.00    0.00 4028.00     0.00 67264.00    33.40   142.72   35.75    0.00   35.75   0.25 100.10
sdad              0.00    25.00    0.00 2861.00     0.00 48160.00    33.67   140.99   49.22    0.00   49.22   0.35 100.00
sdae              0.00    77.00    0.00 4423.00     0.00 73968.00    33.45   139.72   31.69    0.00   31.69   0.23 100.00
sdaf              0.00  2567.00    0.00 10577.00     0.00 212448.00    40.17   139.64   13.16    0.00   13.16   0.09 100.00
sdag              0.00  1732.00    0.00 4931.00     0.00 109008.00    44.21   138.97   28.29    0.00   28.29   0.20 100.00

02/07/2019 07:44:58 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.00    0.00    5.58   21.16    0.00   72.26

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    22.00    0.00 3011.00     0.00 48576.00    32.27   143.61   47.44    0.00   47.44   0.33 100.00
sdc               0.00    11.00    0.00 6770.00     0.00 108496.00    32.05   141.04   20.89    0.00   20.89   0.15 100.00
sdd               0.00    58.00    0.00 4317.00     0.00 69984.00    32.42   142.63   33.02    0.00   33.02   0.23 100.00
sde               0.00    68.00    0.00 4367.00     0.00 70944.00    32.49   145.46   33.25    0.00   33.25   0.23 100.10
sdf               0.00    64.00    0.00 4326.00     0.00 72164.00    33.36   142.96   32.75    0.00   32.75   0.23 100.10
sdg               0.00    79.00    0.00 4310.00     0.00 72256.00    33.53   142.17   32.91    0.00   32.91   0.23 100.10
sdh               0.00    37.00    0.00 3218.00     0.00 54032.00    33.58   143.29   44.44    0.00   44.44   0.31 100.10
sdi               0.00    25.00    0.00 13188.00     0.00 213440.00    32.37   141.02   10.71    0.00   10.71   0.08 100.10
sdj               0.00    29.00    0.00 13111.00     0.00 212256.00    32.38   141.19   10.77    0.00   10.77   0.08 100.00
sdk               0.00     9.00    0.00 6560.00     0.00 107120.00    32.66   143.99   21.96    0.00   21.96   0.15 100.00
sdl               0.00    81.00    0.00 4429.00     0.00 74144.00    33.48   145.24   32.81    0.00   32.81   0.23 100.00
sdm               0.00    77.00    0.00 4358.00     0.00 72960.00    33.48   141.14   32.51    0.00   32.51   0.23 100.00
sdn               0.00    23.00    0.00 13177.00     0.00 213184.00    32.36   140.62   10.67    0.00   10.67   0.08 100.00
sdo               0.00    37.00    0.00 3369.00     0.00 56512.00    33.55   142.24   42.11    0.00   42.11   0.30 100.00
sdp               0.00    42.00    0.00 3269.00     0.00 54992.00    33.64   143.70   43.82    0.00   43.82   0.31 100.00
sdq               0.00    34.00    0.00 3496.00     0.00 58480.00    33.46   143.41   41.03    0.00   41.03   0.29 100.00
sdr               0.00    34.00    0.00 3114.00     0.00 52368.00    33.63   141.35   45.85    0.00   45.85   0.32 100.00
sds               0.00    50.00    0.00 4221.00     0.00 70352.00    33.33   143.60   33.94    0.00   33.94   0.24 100.00
sdt               0.00    59.00    0.00 4324.00     0.00 70096.00    32.42   142.04   33.53    0.00   33.53   0.23 100.00
sdu               0.00    56.00    0.00 4368.00     0.00 70832.00    32.43   143.94   32.97    0.00   32.97   0.23 100.10
sdv               0.00    87.00    0.00 4381.00     0.00 71536.00    32.66   143.96   32.86    0.00   32.86   0.23 100.10
sdw               0.00   156.00    0.00 6339.00     0.00 105168.00    33.18   140.63   22.14    0.00   22.14   0.16 100.10
sdx               0.00    69.00    0.00 4359.00     0.00 70864.00    32.51   141.92   32.60    0.00   32.60   0.23 100.10
sdy               0.00  1058.00    0.00 12261.00     0.00 213760.00    34.87   139.60   11.41    0.00   11.41   0.08 100.10
sdz               0.00    63.00    0.00 4240.00     0.00 68832.00    32.47   143.80   33.87    0.00   33.87   0.24 100.10
sdaa              0.00    67.00    0.00 4465.00     0.00 72528.00    32.49   145.21   32.53    0.00   32.53   0.22 100.10
sdab              0.00    30.00    0.00 3400.00     0.00 54864.00    32.27   142.66   41.87    0.00   41.87   0.29 100.00
sdac              0.00    44.00    0.00 4152.00     0.00 67136.00    32.34   143.38   34.60    0.00   34.60   0.24 100.00
sdad              0.00    27.00    0.00 2984.00     0.00 48160.00    32.28   143.60   48.22    0.00   48.22   0.34 100.00
sdae              0.00    54.00    0.00 4595.00     0.00 74400.00    32.38   142.45   30.98    0.00   30.98   0.22 100.00
sdaf              0.00    28.00    0.00 13243.00     0.00 212368.00    32.07   141.15   10.70    0.00   10.70   0.08 100.00
sdag              0.00    11.00    0.00 6636.00     0.00 106352.00    32.05   141.62   21.39    0.00   21.39   0.15 100.00

02/07/2019 07:44:59 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.01    0.00    5.44   20.96    0.00   72.58

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     1.00    0.00    8.00     0.00    64.00    16.00     0.04    4.50    0.00    4.50   1.12   0.90
sdb               0.00    25.00    0.00 2863.00     0.00 48224.00    33.69   144.34   50.71    0.00   50.71   0.35 100.00
sdc               0.00    15.00    0.00 6658.00     0.00 108772.00    32.67   142.43   21.33    0.00   21.33   0.15 100.00
sdd               0.00    50.00    0.00 4194.00     0.00 69920.00    33.34   143.68   34.14    0.00   34.14   0.24 100.00
sde               0.00    70.00    0.00 4215.00     0.00 70580.00    33.49   144.06   34.32    0.00   34.32   0.24  99.90
sdf               0.00    88.00    0.00 4430.00     0.00 72368.00    32.67   142.30   32.41    0.00   32.41   0.23  99.90
sdg               0.00    65.00    0.00 4441.00     0.00 72016.00    32.43   141.73   31.89    0.00   31.89   0.22  99.90
sdh               0.00    45.00    0.00 3331.00     0.00 54080.00    32.47   143.96   43.23    0.00   43.23   0.30  99.90
sdi               0.00    53.00    0.00 13300.00     0.00 213584.00    32.12   140.84   10.59    0.00   10.59   0.08  99.90
sdj               0.00    51.00    0.00 13282.00     0.00 213344.00    32.13   140.86   10.60    0.00   10.60   0.08 100.00
sdk               0.00    19.00    0.00 6648.00     0.00 106640.00    32.08   144.23   21.65    0.00   21.65   0.15 100.00
sdl               0.00    73.00    0.00 4549.00     0.00 73984.00    32.53   143.35   31.46    0.00   31.46   0.22 100.00
sdm               0.00    80.00    0.00 4470.00     0.00 72848.00    32.59   142.93   31.95    0.00   31.95   0.22 100.00
sdn               0.00    38.00    0.00 13307.00     0.00 213536.00    32.09   140.95   10.58    0.00   10.58   0.08 100.00
sdo               0.00    48.00    0.00 3489.00     0.00 56608.00    32.45   142.21   40.75    0.00   40.75   0.29 100.00
sdp               0.00    44.00    0.00 3406.00     0.00 55184.00    32.40   143.06   41.97    0.00   41.97   0.29 100.00
sdq               0.00    35.00    0.00 3603.00     0.00 58224.00    32.32   143.35   39.30    0.00   39.30   0.28 100.00
sdr               0.00    27.00    0.00 3236.00     0.00 52272.00    32.31   141.96   43.86    0.00   43.86   0.31 100.00
sds               0.00    57.00    0.00 4312.00     0.00 69920.00    32.43   142.39   33.15    0.00   33.15   0.23 100.00
sdt               0.00    67.00    0.00 4310.00     0.00 70080.00    32.52   143.17   33.25    0.00   33.25   0.23 100.00
sdu               0.00    63.00    0.00 4366.00     0.00 70848.00    32.45   141.47   32.47    0.00   32.47   0.23  99.90
sdv               0.00    77.00    0.00 4394.00     0.00 71568.00    32.58   143.07   32.52    0.00   32.52   0.23  99.90
sdw               0.00    10.00    0.00 6520.00     0.00 104496.00    32.05   142.63   22.10    0.00   22.10   0.15  99.90
sdx               0.00    68.00    0.00 4358.00     0.00 70880.00    32.53   140.98   32.38    0.00   32.38   0.23  99.90
sdy               0.00    36.00    0.00 13315.00     0.00 213568.00    32.08   140.73   10.53    0.00   10.53   0.08  99.90
sdz               0.00    53.00    0.00 4121.00     0.00 68784.00    33.38   142.63   33.86    0.00   33.86   0.24  99.90
sdaa              0.00    80.00    0.00 4341.00     0.00 72736.00    33.51   143.66   33.23    0.00   33.23   0.23  99.90
sdab              0.00    35.00    0.00 3257.00     0.00 54672.00    33.57   142.91   44.00    0.00   44.00   0.31  99.90
sdac              0.00    51.00    0.00 4004.00     0.00 66928.00    33.43   141.81   35.34    0.00   35.34   0.25  99.90
sdad              0.00    31.00    0.00 2843.00     0.00 48016.00    33.78   143.05   50.22    0.00   50.22   0.35 100.00
sdae              0.00    68.00    0.00 4446.00     0.00 74224.00    33.39   142.55   32.04    0.00   32.04   0.22 100.00
sdaf              0.00    23.00    0.00 13052.00     0.00 211188.00    32.36   141.23   10.82    0.00   10.82   0.08 100.00
sdag              0.00    10.00    0.00 6526.00     0.00 106576.00    32.66   142.91   21.86    0.00   21.86   0.15 100.00
